store,category,name,price,product_link,common_category,product-link,image_url
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle MilkPak Yogurt Cup 400Gm,Rs 180,https://jalalsons.com.pk/product/nestle-milkpak-yogurt-cup-400gm-178990,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Milkpak Butter 100gm,Rs 348,https://jalalsons.com.pk/product/nestle-milkpak-butter-100gm-178984,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Milkpak Butter 200gm,Rs 658,https://jalalsons.com.pk/product/nestle-milkpak-butter-200gm-178986,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Milkpak Butter Unsalted 200G,Rs 658,https://jalalsons.com.pk/product/nestle-milkpak-butter-unsalted-200g-178988,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Nesvita Yogurt 400Gm,Rs 160,https://jalalsons.com.pk/product/nestle-nesvita-yogurt-400gm-178992,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Pascual Low Fat Strawberry Yogurt 500 G,Rs 935,https://jalalsons.com.pk/product/pascual-low-fat-strawberry-yogurt-500-g-179030,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Whipping Cream 200ml,Rs 234,https://jalalsons.com.pk/product/nestle-whipping-cream-200ml-94681,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Yogurt Pouch Bag 450Gm,Rs 224,https://jalalsons.com.pk/product/nestle-yogurt-pouch-bag-450gm-179004,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nestle Yogurt Pouch Bag 900 G,Rs 399,https://jalalsons.com.pk/product/nestle-yogurt-pouch-bag-900-g-178998,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nurpur Cheddar Cheese 225Gm,Rs 618,https://jalalsons.com.pk/product/nurpur-cheddar-cheese-225gm-179022,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nurpur Mozzarella Chess 225 Gm,Rs 668,https://jalalsons.com.pk/product/nurpur-mozzarella-chess-225-gm-179024,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Nurpur Slice Cheese 200Gm,Rs 644,https://jalalsons.com.pk/product/nurpur-slice-cheese-200gm-179026,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Olpers Cream 200Ml(200 Ml),Rs 219,https://jalalsons.com.pk/product/olpers-cream-200ml-179028,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Badam Zafran Milk 180ml,Rs 108,https://jalalsons.com.pk/product/prema-badam-zafran-milk-180ml-179034,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Chunky Blue Berry 90Gm,Rs 104,https://jalalsons.com.pk/product/prema-chunky-blue-berry-90gm-179038,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Chunky Peach 90G(90 G),Rs 104,https://jalalsons.com.pk/product/prema-chunky-peach-90g-179040,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Chunky Strawberry 90Gm,Rs 104,https://jalalsons.com.pk/product/prema-chunky-strawberry-90gm-179042,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Cream Cheese 200Gm,Rs 578,https://jalalsons.com.pk/product/prema-cream-cheese-200gm-179044,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Yogurt Flavour 80G(80 G),Rs 104,https://jalalsons.com.pk/product/prema-yogurt-flavour-80g-179052,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Yogurt Low Fat 375G,Rs 224,https://jalalsons.com.pk/product/prema-yogurt-low-fat-375g-179054,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Yogurt Plain 375Gm,Rs 224,https://jalalsons.com.pk/product/prema-yogurt-plain-375gm-179056,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Prema Yogurt Sweet 375G,Rs 220,https://jalalsons.com.pk/product/prema-yogurt-sweet-375g-179058,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Puck Cream Cheese 140G,Rs 674,https://jalalsons.com.pk/product/puck-cream-cheese-140g-179062,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Puck Cream Cheese 240G,"Rs 1,134",https://jalalsons.com.pk/product/puck-cream-cheese-240g-179064,Dairy,,
Jalal Sons,"yoghurt,_butter,_cream_and_cheese---jalalsons",Richies Whipping Topping Cream 500G,Rs 375,https://jalalsons.com.pk/product/richies-whipping-topping-cream-500g-179068,Dairy,,
Metro,oil_and_ghee---metro,Dalda Cooking Oil 1L x5,"Rs. 2,880",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-cooking-oil-1l-x5/12631464,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Banaspati Ghee 1KG X5,"Rs. 2,880",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-1kg-x5/12620064,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Rafhan Corn Oil Tin 16 L,"Rs. 14,320",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/rafhan-corn-oil-tin-16-l/12625313,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,oil_and_ghee---metro,OK Cooking Oil 1Litre,Rs. 506,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/ok-cooking-oil-1litre/12620931,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,OK Cooking Oil 1LTR x5,"Rs. 2,502",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/ok-cooking-oil-1ltr-x5/12620566,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,OK Banaspati Ghee 1 KG,Rs. 526,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/ok-banaspati-ghee-1-kg-/12620749,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Metro Chef Extra Virgin Olive Oil 750 ML,"Rs. 2,950",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-extra-virgin-olive-oil-750-ml/12621694,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Metro Chef Extra Virgin Olive Oil 5 Ltr,"Rs. 17,500",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-extra-virgin-olive-oil-5-ltr/12624593,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Metro Chef Pomace Olive Oil 5 LTR,"Rs. 7,500",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-pomace-olive-oil-5-ltr/12623752,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Shahtaj Cooking Oil 1X5Ltr,"Rs. 2,437",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-cooking-oil-1x5ltr/67172077,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Shahtaj Banaspati Ghee 1X5Kg,"Rs. 2,437",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/shahtaj-banaspati-ghee-1x5kg/67172079,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Shahtaj Canola Oil Stand Up Pouch 1X5 Ltr,"Rs. 2,750",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-canola-oil-stand-up-pouch-1x5-ltr-/67172080,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Shahtaj Cooking Oil Stand Up Pouch 1X5 Ltr,"Rs. 2,750",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-cooking-oil-stand-up-pouch-1x5-ltr/67172080,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Khajur Cooking Oil 1L,Rs. 511,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/khajur-cooking-oil-1l/11313026,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Banaspati Ghee 1 KG,Rs. 570,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-ghee-1-kg/12622447,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Canola Oil 16LTR,"Rs. 8,810",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-canola-oil-16ltr/12629438,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,oil_and_ghee---metro,Olivola Oil 1 LTR x5,"Rs. 2,940",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/olivola-oil-1-ltr-x5/12624486,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,oil_and_ghee---metro,Dalda Corn Oil Bottle 3L,"Rs. 2,025",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-corn-oil-bottle-3l/12631707,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Sunflower Oil 1LTR x5,"Rs. 2,940",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-sunflower-oil-1ltr-x5/12620047,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Canolive Cooking Oil 1 LTR X 5,"Rs. 3,125",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/canolive-cooking-oil-1-ltr-x-5/12621030,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Mezan Cooking Oil 1L x5,"Rs. 2,725",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/mezan-cooking-oil-1l-x5/12620456,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Banaspati Ghee 1 KG X 5,"Rs. 2,845",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-ghee-1-kg-x-5/12620051,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Mezan Cooking Oil 1Litre,Rs. 548,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/mezan-cooking-oil-1litre/12623098,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Banaspati Ghee 1 KG,Rs. 580,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-1-kg/12621267,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Canola Oil 1LTR X 5,"Rs. 2,880",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-canola-oil-1ltr-x-5/12620212,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Canola Oil 1LTR,Rs. 570,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-canola-oil-1ltr/12629426,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Sunflower Oil 1LTR X5,"Rs. 2,885",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-sunflower-oil-1ltr-x5/12624428,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Banaspati Gee 1KG x 16,"Rs. 8,640",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-gee-1kg-x-16/78484890,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,oil_and_ghee---metro,Seasons Canola Oil 1LTR X 5,"Rs. 2,800",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-canola-oil-1ltr-x-5/12621418,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Banaspati Ghee 2.5KG,"Rs. 1,480",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-2.5kg/12621354,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Sunflower Oil 1LTR,Rs. 590,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-sunflower-oil-1ltr/12622537,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Kausar Banaspati Ghee 1KG,Rs. 535,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/kausar-banaspati-ghee-1kg/12623101,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Canola Oil 10LTR,"Rs. 5,760",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-canola-oil-10ltr/12621956,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Seasons Canola Oil 1L,Rs. 563,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-canola-oil-1l/98177867,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Canola Standup Pouch 1LTR X5,"Rs. 2,900",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-canola-standup-pouch-1ltr-x5/12621443,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,oil_and_ghee---metro,Adam Desi Ghee 500GM,"Rs. 1,350",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/adam-desi-ghee-500gm/12631696,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Eva Cooking Oil Stand up 1L,Rs. 585,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/eva-cooking-oil-stand-up-1l/12628342,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Olivola Oil 3Ltr Bottle,"Rs. 1,795",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/olivola-oil-3ltr-bottle-/12628344,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Mezan Olivola Oil 1L Pouch,Rs. 645,,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/mezan-olivola-oil-1l-pouch/12639428,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Mezan Banaspati Ghee 1 KG X5,"Rs. 2,725",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/mezan-banaspati-ghee-1-kg-x5/12621260,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
Metro,oil_and_ghee---metro,Pak Standup Desi Ghee Pouch 1 KG,"Rs. 2,900",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/pak-standup-desi-ghee-pouch-1-kg/12621796,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Rafhan Corn Oil 3 LTR,"Rs. 2,850",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/rafhan-corn-oil-3-ltr/12625314,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Cooking Oil Bottle 3LTR,"Rs. 1,810",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-cooking-oil-bottle-3ltr/12620662,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Desi Ghee Tin Pak 1 KG Net Weight 870 Gm,"Rs. 2,850",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/desi-ghee-tin-pak-1-kg-net-weight-870-gm/12621612,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Eva Cooking Oil 1L X5,"Rs. 2,800",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/eva-cooking-oil-1l-x5/12632931,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Banaspati Ghee 2.5 KG,"Rs. 1,480",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-ghee-2.5-kg/12622489,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Eva Cooking Oil 1LTR X 5 (Stand-up Pouch),"Rs. 2,900",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/eva-cooking-oil-1ltr-x-5-(stand-up-pouch)/12621420,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Mezan Canola Oil 1LTR X 5,"Rs. 2,715",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/mezan-canola-oil-1ltr-x-5/12622521,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Seasons Corn Oil Bottle 3LTR,"Rs. 2,000",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-corn-oil-bottle-3ltr/12621669,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Seasons Cooking Oil 1L x5,"Rs. 2,760",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-cooking-oil-1l-x5/12632475,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Sunflower Oil Bottle 4.5 LTR,"Rs. 2,700",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-sunflower-oil-bottle-4.5-ltr/12628339,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Canola Oil Bottle 3LTR,"Rs. 1,810",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-canola-oil-bottle-3ltr/12621037,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Banspati Ghee 5 KG,"Rs. 2,910",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banspati-ghee-5-kg-/12620935,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Seasons Canola Oil Bottle 3LTR,"Rs. 1,740",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-canola-oil--bottle-3ltr/12621768,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Cooking Oil 5LTR,"Rs. 2,910",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-cooking-oil-5ltr/12621419,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Adam Desi Ghee 2.5 KG,"Rs. 6,490",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/adam-desi-ghee-2.5-kg/12631698,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Tullo Cooking Oil 1LTR X 5,"Rs. 2,790",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/tullo-cooking-oil-1ltr-x-5/12631994,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Dalda Canola Oil 10 Litre,"Rs. 5,745",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-canola-oil-10-litre/12622119,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Sufi Sunflower Oil 10Litre,"Rs. 5,800",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/sufi-sunflower-oil-10litre/12622441,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Seasons Canola Oil Bottle 4.5 LTR,"Rs. 2,615",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-canola-oil-bottle-4.5-ltr/12628340,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75
Metro,oil_and_ghee---metro,Kausar Banaspati Ghee 1KG x5,"Rs. 2,650",,Cooking Oils,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/kausar-banaspati-ghee-1kg-x5/12621718,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75
