store,name,product-link,price,category,image_url,common_category
Metro,Kiwi Shoe Polish Dark Tan 45ml,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/kiwi-shoe-polish-dark-tan-45ml/12641347,Rs. 375,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Cherry Blossom Shoe Polish Black 42ML,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/cherry-blossom-shoe-polish-black-42ml/12626700,Rs. 644,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Cherry Blossom Shoe Polish Black 20ML,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/cherry-blossom-shoe-polish-black-20ml/12622906,Rs. 322,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Cherry Blossom Shoe Polish Dark Tan 42ML,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/cherry-blossom-shoe-polish-dark-tan-42ml/12626699,Rs. 644,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Cherry Blossom Polish Black 90ML,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/cherry-blossom-polish-black-90ml/12631496,Rs. 991,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Cherry Blossom Paste Dark Tan 20ML,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/cherry-blossom-paste-dark-tan-20ml/12632949,Rs. 322,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Ok Shoe Polish Sponge,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/ok-shoe-polish-sponge/12620980,Rs. 180,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Astonish Stainless Steel Shine 750ml,https://www.metro-online.pk/detail/household/house-cleaning/shoe-polish/astonish-stainless-steel--shine-750ml/12639338,Rs. 879,shoe_polish---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home Care
Metro,Rose Petal Tulip Tissues Pop Up Pack (3+1),https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/rose-petal-tulip-tissues-pop-up-pack-(3+1)/12639054,Rs. 649,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Rose Petal Maxob Tissues Rolls,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/rose-petal-maxob-tissues-rolls/12641338,Rs. 383,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,OK Kitchen Roll 2PLY x 2,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/ok-kitchen-roll-2ply-x-2/12620273,Rs. 301,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,OK Napkin Party Pink 500 Sheets,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/ok-napkin-party-pink-500-sheets/12623753,Rs. 165,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Ok Tissue Facial 150P,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/ok-tissue-facial-150p/12623747,Rs. 199,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,OK Tissues Toilet Rolls White X10,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/ok-tissues-toilet-rolls-white-x10/12620081,Rs. 384,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,OK Tissue Toilet Roll Small X 10,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/ok-tissue-toilet-roll-small-x-10/12627731,Rs. 399,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,OK Tissue Jumbo Roll 800 GM,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/ok-tissue-jumbo-roll-800-gm/12625559,Rs. 429,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Fine Dreaming Pop Up Tissues 150PCS MOROCCAN,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/fine-dreaming-pop-up-tissues-150pcs-moroccan/12631631,Rs. 195,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Fine Dreaming Classic Facial Tissues 150X2PLY,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/fine-dreaming-classic-facial-tissues-150x2ply/12624954,Rs. 275,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Fine Dreaming 150Pcs Pop-up Rose,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/fine-dreaming-150pcs-pop-up-rose-/12632266,Rs. 195,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Fine Dreaming Pop Up Tissues 150 PCS,https://www.metro-online.pk/detail/household/house-cleaning/tissues-and-napkins/fine-dreaming-pop-up-tissues-150-pcs-/12631630,Rs. 195,tissues_and_napkins---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Disposables
Metro,Harpic Toilet Bowl Cleaner Original 250ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/harpic-toilet-bowl-cleaner-original-250ml/12620444,Rs. 198,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Domex Blue Toilet Cleaner 250ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/domex-blue-toilet-cleaner-250ml/12638512,Rs. 180,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Finis Diluted Phenyl 2.75 Litre,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/finis-diluted-phenyl-2.75-litre/12620226,Rs. 554,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Fine Dreaming Toilet Bowl Cleaner 750ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/fine-dreaming-toilet-bowl-cleaner-750ml/12641763,Rs. 449,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Fine Dreaming Toilet Bowl Cleaner 500ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/fine-dreaming-toilet-bowl-cleaner-500ml/12620685,Rs. 349,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Harpic Toilet Bowl Cleaner Original 500ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/harpic-toilet-bowl-cleaner-original-500ml/12620152,Rs. 471,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Harpic Toilet Bowl Cleaner Original 1L,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/harpic-toilet-bowl-cleaner-original-1l/12640035,"Rs. 1,190",toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Domex Blue Toilet Bowl Cleaner 730 ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/domex-blue-toilet-bowl-cleaner-730-ml/12621252,Rs. 499,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Harpic Power Plus Toilet Cleaner Original 750ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/harpic-power-plus-toilet-cleaner-original-750ml/12626668,Rs. 942,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Hapric Bathroom Cleaner Floral 250ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/hapric-bathroom-cleaner-floral-250ml/12635408,Rs. 297,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Goodbye Sweep Toilet Cleaner 700ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/goodbye-sweep-toilet-cleaner-700ml/12642431,Rs. 205,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Goodbye Drain Opener 500ML,https://www.metro-online.pk/detail/household/house-cleaning/toilet-supplies/goodbye-drain-opener-500ml/12642424,Rs. 167,toilet_supplies---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Personal Care
Metro,Spontex Window Wiper,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/spontex-window-wiper/66966472,Rs. 400,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Cleaning Supplies
Metro,Import Quality Jharoo (Broom) Indoor Flower,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/import-quality-jharoo-(broom)-indoor-flower--/12629203,Rs. 349,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Cleaning Supplies
Metro,Import Quality Jharoo Cane (450GM),https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/import-quality-jharoo-cane-(450gm)-/12629202,Rs. 299,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Cleaning Supplies
Metro,Import Quality Brush Clothes,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/import-quality-brush-clothes--/12629310,Rs. 229,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Cleaning Supplies
Metro,SPONTEX Super Mop Set,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/spontex-super-mop-set/12641334,"Rs. 1,500",mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Cleaning Supplies
Metro,SPONTEX Super Mop Refill 1,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/spontex-super-mop-refill-1/12641335,Rs. 570,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Cleaning Supplies
Metro,Broom With Handle Spntx X1,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/broom-with-handle-spntx-x1/63335187,"Rs. 1,211",mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Cleaning Supplies
Metro,Spontex Wiper (Squeegee) Blue,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/spontex-wiper-(squeegee)-blue--/12629317,"Rs. 1,010",mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Cleaning Supplies
Metro,Mop Set Microfiber,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/mop-set-microfiber/12639415,"Rs. 3,378",mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Cleaning Supplies
Metro,Import Quality Jharoo (Broom) Indoor Flower (x2),https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/import-quality-jharoo-(broom)-indoor-flower-(x2)-/12629321,Rs. 599,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Cleaning Supplies
Metro,Import Quality Wet Mop Refil (350GSM),https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/import-quality-wet-mop-refil-(350gsm)-/12629241,Rs. 479,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Cleaning Supplies
Metro,Spontex Floor Squeegee with Handle 25CM,https://www.metro-online.pk/detail/household/house-cleaning/mops-and-brooms/spontex-floor-squeegee-with-handle-25cm/67328571,Rs. 599,mops_and_brooms---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Cleaning Supplies
Metro,Elegant Tub 15 Liters,https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/elegant-tub-15-liters/49325794,Rs. 599,bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Baba Dustpan Plastic,https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/baba-dustpan-plastic--/12629292,Rs. 319,bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Plastic Dustbin Medium,https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/plastic-dustbin-medium/12637222,Rs. 429,bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Elegant Tub 78 Liters,https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/elegant-tub-78-liters/49325797,"Rs. 1,999",bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Kiwi Bucket Plastic (Blue),https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/kiwi-bucket-plastic-(blue)/12629348,"Rs. 1,399",bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Kiwi Bucket Plastic (Red),https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/kiwi-bucket-plastic-(red)/12629347,"Rs. 1,199",bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Baba Dustbin Pink (Small),https://www.metro-online.pk/detail/household/house-cleaning/bins-and-buckets/baba-dustbin-pink-(small)-/12629296,Rs. 519,bins_and_buckets---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Domestic Non Stick Egg Pan 12CM,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/domestic-non-stick-egg-pan-12cm/41091188,Rs. 999,pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Majestic Non Stick Baking Disk 30Cm,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/majestic-non-stick-baking-disk-30cm/60009314,"Rs. 2,899",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Non Stick Casserole Pot 26CM,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/non-stick-casserole-pot-26cm/99858461,"Rs. 7,799",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Non Stick Casserole Pot 22CM,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/non-stick-casserole-pot-22cm/99718351,"Rs. 6,299",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Non Stick Casserole Pot 30CM,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/non-stick-casserole-pot-30cm/99930392,"Rs. 9,599",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Domestic Non Stick Wok 30Cm,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/domestic%C2%A0non-stick-wok-30cm/42040821,"Rs. 7,099",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Royal Pan 36cm (Anodized),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/royal-pan-36cm-(anodized)/12634457,"Rs. 8,799",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,"Krucible Kitchen Cast Iron Wok 14"" With Lid",https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/krucible-kitchen-cast-iron-wok-14%22-with-lid/39552161,"Rs. 7,599",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,"Krucible Kitchen Cast Iron Skillet 12""",https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/krucible-kitchen-cast-iron-skillet-12%22/39552151,"Rs. 3,759",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Chef Glass Lid (22cm),https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/chef-glass-lid-(22cm)/12634480,Rs. 769,pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Non Stick Fry Pan Crystal 26CM,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/non-stick-fry-pan-crystal-26cm/12636560,"Rs. 1,399",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Cookware Set Non Stick,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/pots-and-pans/cookware-set-non-stick/12627826,"Rs. 22,999",pots_and_pans---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Tray Set Laminated Flower L,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/tray-set-laminated-flower-l/49325820,"Rs. 2,399",kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Trend Food Keeper Med 3Pieces,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/trend-food-keeper-med-3pieces/49325833,Rs. 599,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Vital Microwave Lid,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/vital-microwave-lid/49325829,Rs. 134,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Rice Strainer,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/rice-strainer----/12629276,Rs. 599,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Crisper Food Keeper 3 Pieces M,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/crisper-food-keeper-3-pieces-m/49325824,Rs. 599,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Chef Ss Meat Knife 7-Inches,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/chef-ss-meat-knife-7-inches/49325806,Rs. 800,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Crown Cutlery Stand GE,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/crown-cutlery-stand-ge/12636563,Rs. 299,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Rainbow Fruit Basket Small,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/rainbow-fruit-basket-small/49325834,Rs. 299,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Melamine Tray Flower X Large,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/melamine-tray-flower--x-large/12629346,"Rs. 1,199",kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Crisper Food Keeper 3 Pieces Set,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/crisper-food-keeper-3-pieces-set/49325827,Rs. 699,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Ali Baba Flour Bowl Plastic (Red) Large,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/ali-baba-flour-bowl-plastic-(red)-large-/12629226,Rs. 599,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Appollo Clear Lock Orange 7Ltr,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/kitchen-utensils-and-accessories/appollo-clear-lock-orange-7ltr-/12629187,Rs. 899,kitchen_utensils_and_accessories---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Classic Coffee Spoon X 6 Neo,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/cutlery/classic-coffee-spoon-x-6-neo/76397128,Rs. 799,cutlery---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Classic Butter Knife X 2 Neo,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/cutlery/classic-butter-knife-x-2-neo/76397126,Rs. 599,cutlery---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Home & Kitchen
Metro,Classic Coffee Spoon X 6 Glitz,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/cutlery/classic-coffee-spoon-x-6-glitz/76397109,Rs. 799,cutlery---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
Metro,Classic Tea Spoon X 6 Glitz,https://www.metro-online.pk/detail/household/kitchen-utensils-and-cutlery/cutlery/classic-tea-spoon-x-6-glitz/76397122,Rs. 899,cutlery---metro,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,Home & Kitchen
