store,category,name,price,product_link,common_category
al-fateh,rusks_&_buns---fateh,AROMA BURGER BUN 2 PCS,Rs.110,https://alfatah.pk/products/aroma-burger-bun-2-pcs,Bakery
al-fateh,rusks_&_buns---fateh,AROMA PLAIN RUSK,Rs.430,https://alfatah.pk/products/aroma-plain-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA HOT DOG BUNS,Rs.130,https://alfatah.pk/products/aroma-bakery-buns-rolls-2,Bakery
al-fateh,rusks_&_buns---fateh,AROMA POTATO BUN,Rs.225,https://alfatah.pk/products/aroma-potato-bun,Bakery
al-fateh,rusks_&_buns---fateh,AROMA KALVONGI BUN 4 PCS,Rs.198,https://alfatah.pk/products/aroma-kalvongi-bun-4-pcs,Bakery
al-fateh,rusks_&_buns---fateh,AROMA BRAN BURGER BUN 4PC,Rs.180,https://alfatah.pk/products/aroma-bran-burger-bun-4pc,Bakery
al-fateh,rusks_&_buns---fateh,AROMA FRUIT CAKE,Rs.648,https://alfatah.pk/products/aroma-fruit-cake,Bakery
al-fateh,rusks_&_buns---fateh,AROMA BAKERY MARBLE CAKE,Rs.648,https://alfatah.pk/products/aroma-bakery-marble-cake,Bakery
al-fateh,rusks_&_buns---fateh,AROMA PREMIUM CAKE RUSK,Rs.800,https://alfatah.pk/products/premium-cake-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA BUTTER RUSK,Rs.575,https://alfatah.pk/products/aroma-butter-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA BROWN RUSK,Rs.375,https://alfatah.pk/products/aroma-brown-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA GARLIC RUSK,Rs.350,https://alfatah.pk/products/aroma-garlic-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA BRAN CAKE RUSK,Rs.805,https://alfatah.pk/products/aroma-bran-cake-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA 100% GLUTEN FREE CAKE RUSK,"Rs.1,199",https://alfatah.pk/products/aroma-100-gluten-free-cake-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA BAQAR KHANI,Rs.899,https://alfatah.pk/products/aroma-baqar-khani,Bakery
al-fateh,rusks_&_buns---fateh,AROMA SUGAR FREEBRAN CAKE RUSK,Rs.825,https://alfatah.pk/products/aroma-sugar-freebran-cake-rusk,Bakery
al-fateh,rusks_&_buns---fateh,AROMA FRENCH MACROONS GIFT PACK,Rs.850,https://alfatah.pk/products/aroma-french-macroons-gift-pack,Bakery
al-fateh,rusks_&_buns---fateh,HEINZ FARLEYS RUSKS REDUCED SUGAR 300 GM,"Rs.2,295",https://alfatah.pk/products/heinz-farleys-rusks-reduced-sugar-300-gm,Bakery
al-fateh,bread---fateh,AROMA BREAD PLAIN LARGE,Rs.218,https://alfatah.pk/products/aroma-bread-plain-large,Bakery
al-fateh,bread---fateh,AROMA BURGER BUN 4 PCS,Rs.198,https://alfatah.pk/products/aroma-burger-bun-4-pcs,Bakery
al-fateh,bread---fateh,AROMA BROWN BREAD LG 60% BRAN,Rs.218,https://alfatah.pk/products/aroma-brown-bread-lg-60-bran-2,Bakery
al-fateh,bread---fateh,AROMA BREAD PLAIN SMALL,Rs.114,https://alfatah.pk/products/aroma-bread-plain-small,Bakery
al-fateh,bread---fateh,AROMA BROWN BREAD SMALL 60% BRAN,Rs.114,https://alfatah.pk/products/aroma-brown-bread-small-60-bran,Bakery
al-fateh,bread---fateh,AROMA MULTIGRAIN ARTISAN LOAF,Rs.395,https://alfatah.pk/products/aroma-multigrain-artisan-loaf,Bakery
al-fateh,bread---fateh,AROMA BREAD MILKY SMALL PC,Rs.125,https://alfatah.pk/products/aroma-bread-milky-small-pc,Bakery
al-fateh,bread---fateh,AROMA BREAD MILKY LARGE,Rs.268,https://alfatah.pk/products/aroma-bread-milky-large,Bakery
al-fateh,bread---fateh,AROMA BUTTER CROISSANT 4 PCS,Rs.675,https://alfatah.pk/products/aroma-butter-croissant-4-pcs,Bakery
al-fateh,bread---fateh,AROMA BROWN BREAD 80% FIBER,Rs.198,https://alfatah.pk/products/aroma-brown-bread-80-fiber,Bakery
al-fateh,bread---fateh,AROMA PITA BREAD,Rs.148,https://alfatah.pk/products/aroma-pita-bread,Bakery
al-fateh,bread---fateh,AROMA BAKERY WHOLE WHEAT ARTISAN S/M,Rs.150,https://alfatah.pk/products/aroma-bakery-whole-wheat-artisan-s-m,Bakery
al-fateh,bread---fateh,AROMA TORTILLA BREAD LARGE,Rs.420,https://alfatah.pk/products/aroma-tortilla-bread-large,Bakery
al-fateh,bread---fateh,AROMA FRUIT BUN,Rs.85,https://alfatah.pk/products/aroma-fruit-bun,Bakery
al-fateh,bread---fateh,AROMA SANDWICH BREAD LARGE,Rs.248,https://alfatah.pk/products/aroma-sandwich-bread-large,Bakery
al-fateh,bread---fateh,AROMA CHOCOLATE CROISSANT 4 PCS,Rs.675,https://alfatah.pk/products/aroma-chocolate-croissant-4-pcs,Bakery
al-fateh,bread---fateh,AROMA SOURDOUGH MULTIGRAIN BREAD,Rs.399,https://alfatah.pk/products/aroma-sourdough-multigrain-bread,Bakery
al-fateh,bread---fateh,AROMA PLAIN CAKE,Rs.648,https://alfatah.pk/products/aroma-plain-cake,Bakery
al-fateh,bread---fateh,AROMA GARLIC BREAD,Rs.225,https://alfatah.pk/products/aroma-garlic-bread,Bakery
al-fateh,bread---fateh,AROMA MINI PLAIN MUFFINS 6PC,Rs.299,https://alfatah.pk/products/aroma-mini-plain-cupcake-x6-pc,Bakery
al-fateh,bread---fateh,AROMA BAKERY OREGANO BREAD,Rs.225,https://alfatah.pk/products/aroma-bakery-oregano-bread,Bakery
al-fateh,bread---fateh,AROMA MINI CHOC MUFFINS,Rs.299,https://alfatah.pk/products/aroma-mini-choc-cupcake-pc,Bakery
al-fateh,bread---fateh,AROMA SOURDOUGH PLAIN BREAD,Rs.299,https://alfatah.pk/products/aroma-sourdough-plain-bread,Bakery
al-fateh,bread---fateh,AROMA SOURDOUGH CIABATTA BREAD,Rs.299,https://alfatah.pk/products/aroma-sourdough-ciabatta-bread,Bakery
al-fateh,bread---fateh,AROMA ROLL,Rs.160,https://alfatah.pk/products/aroma-roll,Bakery
al-fateh,bread---fateh,AROMA PLAIN MUFFIN 4PC,Rs.499,https://alfatah.pk/products/aroma-plain-muffin-119-pc,Bakery
al-fateh,bread---fateh,AROMA BROWN SANDWICH BREAD LARGE PC,Rs.248,https://alfatah.pk/products/aroma-brown-sandwich-bread-large-pc,Bakery
al-fateh,bread---fateh,AROMA OLIVES BREAD,Rs.225,https://alfatah.pk/products/aroma-olives-bread,Bakery
al-fateh,bread---fateh,AROMA BREAD STICK BOX,Rs.210,https://alfatah.pk/products/aroma-bread-stick-box,Bakery
al-fateh,bread---fateh,AROMA PRINKLES,Rs.270,https://alfatah.pk/products/mix-soup-stick,Bakery
al-fateh,bread---fateh,AROMA CHOC CHIP MUFFIN,Rs.499,https://alfatah.pk/products/aroma-choc-chip-muffin,Bakery
al-fateh,bread---fateh,AROMA ALMOND MUFFIN X4,Rs.499,https://alfatah.pk/products/aroma-almond-muffin-x4,Bakery
al-fateh,bread---fateh,AROMA BAKERY BREAD CRUMB 500 GM,Rs.399,https://alfatah.pk/products/aroma-bakery-bread-crumb,Bakery
al-fateh,bread---fateh,AROMA CHOCOLATE MUFFIN,Rs.499,https://alfatah.pk/products/aroma-chocolate-muffin,Bakery
al-fateh,bread---fateh,AROMA ALMOND MACAROONS PC,Rs.910,https://alfatah.pk/products/almond-macaroons,Bakery
al-fateh,bread---fateh,AROMA FRENCH HEART BISCUITS,Rs.775,https://alfatah.pk/products/aroma-french-heart-biscuits,Bakery
al-fateh,bread---fateh,AROMA HONEY PUFF PC,Rs.599,https://alfatah.pk/products/honey-puff,Bakery
al-fateh,bread---fateh,AROMA MIXED BUTTER BISCUITS LG,"Rs.1,180",https://alfatah.pk/products/mixed-butter-bis-lg,Bakery
al-fateh,bread---fateh,AROMA BUTTER SCOTCH MUFFIN X4,Rs.560,https://alfatah.pk/products/aroma-bakery-111-pc,Bakery
al-fateh,bread---fateh,AROMA NAN KHATAI,Rs.880,https://alfatah.pk/products/nan-khatai,Bakery
al-fateh,bread---fateh,EL SABOR WRAPS BREAD WHOLE MEAL 8 PC 320 GM,"Rs.1,045",https://alfatah.pk/products/el-sabor-wraps-bread-whole-meal-8-pc-320-gm,Bakery
al-fateh,bread---fateh,AROMA TIE PUFF PLAIN,Rs.799,https://alfatah.pk/products/tie-puff-plain,Bakery
al-fateh,bread---fateh,AROMA WHITE CHOCOLATES CHIP COOKIES,Rs.448,https://alfatah.pk/products/aroma-white-chocolates-chip-cookies,Bakery
al-fateh,bread---fateh,EL SABOR WRAPS 18PC 504 GM,"Rs.1,045",https://alfatah.pk/products/el-sabor-wraps-18pc-504-gm,Bakery
al-fateh,bread---fateh,AROMA MALAYSIAN KULCHA,Rs.170,https://alfatah.pk/products/aroma-malaysian-kulcha,Bakery
al-fateh,bread---fateh,EL SABOR BIG WRAPS BREAD WHOLE MEAL 4 PC 245 GM,"Rs.1,045",https://alfatah.pk/products/el-sabor-big-wraps-bread-whole-meal-4-pc-245-gm,Bakery
al-fateh,bread---fateh,AROMA ALMOND KHATAI,"Rs.1,150",https://alfatah.pk/products/almond-khatai,Bakery
al-fateh,bread---fateh,EL SABOR WRAPS BREAD ORIGINAL 8 PC 320 GM,"Rs.1,045",https://alfatah.pk/products/el-sabor-wraps-bread-original-8-pc-320-gm,Bakery
al-fateh,bread---fateh,AROMA CHOCOLATES CHIP COOKIES,Rs.510,https://alfatah.pk/products/aroma-chocolates-chip-cookies,Bakery
al-fateh,bread---fateh,EL SABOR WRAPS BREAD MULTIGRAIN 8PC 320 GM,"Rs.1,045",https://alfatah.pk/products/el-sabor-wraps-bread-multigrain-8pc-320-gm,Bakery
al-fateh,bread---fateh,EL SABOR BIG WRAPS BREAD ORIGINAL 6 PC 370 GM,"Rs.1,045",https://alfatah.pk/products/el-sabor-big-wraps-bread-original-6-pc-370-gm,Bakery
al-fateh,bread---fateh,AROMA OATMEAL RAISIN COOKIES,Rs.425,https://alfatah.pk/products/aroma-oatmeal-raisin-cookies,Bakery
al-fateh,bread---fateh,AROMA 100% GLUTEN FREE RUSK,Rs.999,https://alfatah.pk/products/aroma-100-gluten-free,Bakery
al-fateh,bread---fateh,AROMA MILK PHEONI FRESH,Rs.649,https://alfatah.pk/products/aroma-milk-pheoni-fresh,Bakery
al-fateh,coffee---fateh,NESCAFE CLASSIC CHAIN 1.5 GM,Rs.30,https://alfatah.pk/products/nescafe-classic-chain-1-5-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE 3IN1 SACHET 20 GM,Rs.70,https://alfatah.pk/products/nescafe-coffee-3in1-sachet-25gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE CAPPUCCINO WITH CHOCO SPRINKLE 23 GM,Rs.125,https://alfatah.pk/products/klassno-coffee-cappuccino-with-choco-sprinkle-25-gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE CAPPUCCINO WITH CHOCO SPRINKLE 23 GM,Rs.125,https://alfatah.pk/products/klassno-coffee-cappuccino-with-choco-sprinkle-23-gm,Beverages
al-fateh,coffee---fateh,NESCAFE HAZELNUT ICE MIX COFFE 23 GM,Rs.90,https://alfatah.pk/products/nescafe-hazelnut-ice-mix-coffe-23-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE SALTED CARAMEL ICE 23 GM,Rs.90,https://alfatah.pk/products/nescafe-coffee-salted-caramel-ice-23-gm,Beverages
al-fateh,coffee---fateh,KLASSNO RICH AND STRONG COFFE 3 IN 1 20GM,Rs.60,https://alfatah.pk/products/klassno-rich-and-strong-coffe-3-in-1-20gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE HOT CHOCCOLATE 3 IN 1 25 GM,Rs.85,https://alfatah.pk/products/klassno-coffee-hot-choccolate-3-in-1-25-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE CLASSIC ARABICAS ROBUSTA 100 GM BASIC,"Rs.2,095",https://alfatah.pk/products/nescafe-coffee-classic-arabicas-robusta-100-gm-basic,Beverages
al-fateh,coffee---fateh,TAPAL INSTA BREW 3IN1 INSTANT COFFEE 25GM,Rs.99,https://alfatah.pk/products/tapal-insta-brew-3in1-instant-coffee-25gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE CLASSIC PREMIUM BLEND 50 GM,Rs.795,https://alfatah.pk/products/klassno-coffee-classic-premium-blend-50-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE CLASSIC ORIGINAL 200 GM,"Rs.3,845",https://alfatah.pk/products/nescafe-coffee-classic-company-200-gm,Beverages
al-fateh,coffee---fateh,NESCAFE CLASSIC COFFE SACHET 16 CUPS 25 GM,Rs.445,https://alfatah.pk/products/nescafe-classic-coffe-sachet-25-gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE GOLD DRIED PREMIUM BEANS 50 GM,"Rs.1,195",https://alfatah.pk/products/klassno-coffee-gold-dried-premium-beans-50-gm,Beverages
al-fateh,coffee---fateh,GOOD DAY COFFEE PACKET CAPPUCCINO 25 GM,Rs.120,https://alfatah.pk/products/good-day-coffee-packet-cappuccino-25-gm,Beverages
al-fateh,coffee---fateh,NESCAFE TRADICAO FORTE 100 GM,"Rs.1,495",https://alfatah.pk/products/nescafe-tradicao-forte-100-gm,Beverages
al-fateh,coffee---fateh,NESCAFE CLASSIC COFFE SACHET 50 GM,Rs.695,https://alfatah.pk/products/nescafe-classic-coffe-sachet-16-cups-25gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE CLASSIC PREMIUM BLEND 100 GM,"Rs.1,465",https://alfatah.pk/products/klassno-coffee-classic-premium-blend-100-gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE CLASSIC PREMIUM BLEND 200 GM,"Rs.2,495",https://alfatah.pk/products/klassno-coffee-classic-premium-blend-200-gm,Beverages
al-fateh,coffee---fateh,BEST DAY CLASSIC INSTANT COFFE 50 GM,Rs.645,https://alfatah.pk/products/best-day-classic-instant-coffe-50-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE MATINAL 100 GM,"Rs.1,495",https://alfatah.pk/products/nescafe-coffee-matinal-100-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE GOLD ORIGINAL ARABICA 100 GM,"Rs.2,195",https://alfatah.pk/products/movenpick-coffee-gold-original-arabica-100-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE GOLD INTENSE 100 GM,"Rs.2,195",https://alfatah.pk/products/movenpick-coffee-gold-intense-100-gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE GOLD DRIED PREMIUM BEANS 200 GM,"Rs.3,295",https://alfatah.pk/products/klassno-coffee-gold-dried-premium-beans-200-gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE VIETNAMESE ICED 3 IN 1 10S 240 GM,"Rs.1,295",https://alfatah.pk/products/klassno-coffee-vietnamese-iced-3-in-1-10s-240-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE GOLD DECAF ARABICA 100 GM,"Rs.2,295",https://alfatah.pk/products/movenpick-coffee-gold-decaf-arabica-100-gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE GOLD DRIED PREMIUM BEANS 100 GM,"Rs.2,195",https://alfatah.pk/products/klassno-coffee-gold-dried-premium-beans-100-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE TRADICAO FORTE 200 GM,"Rs.2,395",https://alfatah.pk/products/nescafe-coffee-tradicao-forte-200-gm,Beverages
al-fateh,coffee---fateh,BON AROMA COFFEE CLASSIC 100 GM,"Rs.1,495",https://alfatah.pk/products/bon-aroma-coffee-classic-100-gm,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE ORIGINAL BLEND 50 GM,Rs.675,https://alfatah.pk/products/indocafe-coffee-original-blend-50-gm,Beverages
al-fateh,coffee---fateh,BON AROMA COFFEE CLASSIC 200 GM,"Rs.2,395",https://alfatah.pk/products/bon-aroma-coffee-classic-200-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE HAZELNUT 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-hazelnut-50-gm,Beverages
al-fateh,coffee---fateh,BON AROMA COFFEE GOLD BLEND 100 GM,"Rs.1,895Rs.1,995",https://alfatah.pk/products/bon-aroma-coffee-gold-blend-100-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE CARAMEL 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-caramel-50-gm,Beverages
al-fateh,coffee---fateh,INDO CAFE COFFEE INSTANT GOURMET 50 GM,Rs.675,https://alfatah.pk/products/indo-cafe-coffee-instant-gourmet-50-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE FRENCH VANILLA 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-french-vanilla-50-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE LATTE 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-latte-50-gm,Beverages
al-fateh,coffee---fateh,BEST DAY COFFEE DRINK ICED CAPUCCINO 250 ML,Rs.385,https://alfatah.pk/products/best-day-iced-coffee-capuccino-250-ml,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE CAPPUCCINO 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-cappuccino-50-gm,Beverages
al-fateh,coffee---fateh,BEST DAY COFFEE DRINK ICED LATTE 250 ML,Rs.385,https://alfatah.pk/products/best-day-iced-coffee-latte-250-ml,Beverages
al-fateh,coffee---fateh,BEST DAY CLASSIC INSTANT COFFE 100 GM,"Rs.1,195",https://alfatah.pk/products/best-day-classic-instant-coffe-100-gm,Beverages
al-fateh,coffee---fateh,BEST DAY COFFEE DRINK ICED MOCHA 250 ML,Rs.385,https://alfatah.pk/products/best-day-iced-coffee-mocha-250-ml,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE GOLD ORIGINAL 200 GM,"Rs.4,195",https://alfatah.pk/products/movenpick-coffee-gold-original-200-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE ORIGINAL EXTRAFORTE 100 GM,"Rs.1,495",https://alfatah.pk/products/nescafe-coffee-original-extraforte-100-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE GOLD INTENSE 200 GM,"Rs.4,195",https://alfatah.pk/products/movenpick-coffee-gold-intense-200-gm,Beverages
al-fateh,coffee---fateh,CAFFE LUSSO 100% ARABICA MEDIUM ROAST COFFEE BEANS POUCH 400,"Rs.3,695",https://alfatah.pk/products/caffe-lusso-100-arabica-medium-roast-coffee-beans-pouch-400,Beverages
al-fateh,coffee---fateh,CAFFE LUSSO 100% ARABICA EXPRESSO DARK ROAST COFFEE BEANS 40,"Rs.3,695",https://alfatah.pk/products/caffe-lusso-100-arabica-expresso-dark-roast-coffee-beans-40,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE CLASSIC CREAM FLAVOUR 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-classic-cream-flavour-50-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE ESPRESSO 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-espresso-50-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE CAPPUCCINO 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-cappuccino-100-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE FRENCH VANILLA 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-french-vanilla-100-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE HAZELNUT 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-hazelnut-100-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE EXPRESSO SWITZERLAND 500 ML,"Rs.4,295",https://alfatah.pk/products/movenpick-coffee-expresso-switzerland-500-ml,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE MOCHA 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-mocha-100-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE CINNAMON 50 GM,Rs.675,https://alfatah.pk/products/private-club-coffee-cinnamon-50-gm,Beverages
al-fateh,coffee---fateh,NESCAFE GOLD COFFEE BLEND CAP COLOMBIA FRUITY DELICATE 95 GM,"Rs.2,795",https://alfatah.pk/products/nescafe-gold-coffee-blend-cap-colombia-fruity-delicate-95-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE ESPRESSO 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-espresso-100-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE CARAMEL 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-caramel-100-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE CREMA SWITZERLAND 500 ML,"Rs.4,295",https://alfatah.pk/products/movenpick-coffee-crema-switzerland-500-ml,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE ORIGINAL BLEND 100 GM,"Rs.1,295",https://alfatah.pk/products/indocafe-coffee-original-blend-100-gm,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE CAPPUCCINO 5IN1 125 GM,Rs.565,https://alfatah.pk/products/indocafe-coffee-cappuccino-5in1-120-gm,Beverages
al-fateh,coffee---fateh,INDO CAFE COFFEE INSTANT GOURMET 100 GM,"Rs.1,295",https://alfatah.pk/products/indo-cafe-coffee-instant-gourmet-100-gm,Beverages
al-fateh,coffee---fateh,CAFFE LUSSO HOLIDAY BLEND 7030 COFFEE BEANS POUCH 400GM,"Rs.3,595",https://alfatah.pk/products/caffe-lusso-holiday-blend-7030-coffee-beans-pouch-400gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE SWISS MOCHA WITH CHOCOLATE 10PC 200 GM,"Rs.1,295",https://alfatah.pk/products/klassno-coffee-swiss-mocha-with-chocolate-10pc-200-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE BEANS ROASTED 500 GM,"Rs.4,295",https://alfatah.pk/products/movenpick-coffee-beans-roasted-500-gm,Beverages
al-fateh,coffee---fateh,CAFFE LUSSO GRAVITAS BLEND 5050 COFFEE BEANS MEDIUM ROAST PO,"Rs.3,595",https://alfatah.pk/products/caffe-lusso-gravitas-blend-5050-coffee-beans-medium-roast-po,Beverages
al-fateh,coffee---fateh,NESCAFE GOLD COFFEE BLEND ALTA RICA INTENSE 95 GM,"Rs.2,795",https://alfatah.pk/products/nescafe-gold-coffee-blend-alta-rica-intense-95-gm,Beverages
al-fateh,coffee---fateh,NESCAFE GOLD COFFEE BLEND ESPRESSO RICH CREMA 95 GM,"Rs.2,795",https://alfatah.pk/products/nescafe-gold-coffee-blend-espresso-rich-crema-95-gm,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE ORIGINAL BLEND 200 GM,"Rs.2,295",https://alfatah.pk/products/indocafe-coffee-original-blend-200-gm,Beverages
al-fateh,coffee---fateh,TRU BRU CLASSIC COFFEE 50 GMS,Rs.795,https://alfatah.pk/products/tru-bru-classic-coffee-50-gms,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE CLASSIC WITH STRONG TASTE 100 GM,"Rs.1,495",https://alfatah.pk/products/nescafe-coffee-classic-with-strong-taste-100-gm,Beverages
al-fateh,coffee---fateh,PRIVATE CLUB COFFEE LATTE 100 GM,"Rs.1,295",https://alfatah.pk/products/private-club-coffee-latte-100-gm,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE SPECIAL BLEND INSTANT COFFEE 200 GM,"Rs.2,295",https://alfatah.pk/products/indocafe-coffee-special-blend-instant-coffee-200-gm,Beverages
al-fateh,coffee---fateh,NESCAFE GOLD COFFEE TOFFEE NUT LATTE 8PC 148.8 GM,"Rs.1,695",https://alfatah.pk/products/nescafe-gold-coffee-toffee-nut-latte-8pc-148-8-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE DER HIMMLISCHE BEANS SWITZERLAND 500 ML,"Rs.4,295",https://alfatah.pk/products/movenpick-coffee-der-himmlische-beans-switzerland-500-ml,Beverages
al-fateh,coffee---fateh,NESTLE COFFEE MATE VANILLA CARAMEL SUGAR FREE 289.1 GM,"Rs.2,195",https://alfatah.pk/products/nestle-coffee-mate-vanilla-caramel-sugar-free-pc-290-gm,Beverages
al-fateh,coffee---fateh,NESCAFE CALSSIC COFFEE 200GM WITH NESLTE EVERYDAY PROMO PACK,"Rs.3,795",https://alfatah.pk/products/nescafe-calssic-coffee-200gm-with-neslte-everyday-promo-pack,Beverages
al-fateh,coffee---fateh,NESTLE COFFEE MATE HAZELNUT 425.2 GM,"Rs.2,195",https://alfatah.pk/products/nestle-coffee-mate-hazelnut-425-2-gm,Beverages
al-fateh,coffee---fateh,NESTLE COFFEE MATE FRENCH VANILLA 425.2 GM,"Rs.2,195",https://alfatah.pk/products/nestle-coffee-mate-french-vanilla-425-2-gm,Beverages
al-fateh,coffee---fateh,CAFFE LUSSO ROBUSTA MEDIUM ROAST COFFEE BEANS POUCH 400GM,"Rs.3,695",https://alfatah.pk/products/caffe-lusso-robusta-medium-roast-coffee-beans-pouch-400gm,Beverages
al-fateh,coffee---fateh,KLASSNO COFFEE CRME ORIGINAL 300 GM,Rs.945,https://alfatah.pk/products/klassno-coffee-crme-original-300-gm,Beverages
al-fateh,coffee---fateh,NESTLE COFFEE MATE CARAMEL LATTE 425.2 GM,"Rs.2,195",https://alfatah.pk/products/nestle-coffee-mate-caramel-macchiato-425-2-gm,Beverages
al-fateh,coffee---fateh,TRU BRU CLASSIC COFFEE 85 GMS,"Rs.1,495",https://alfatah.pk/products/tru-bru-classic-coffee-85-gms,Beverages
al-fateh,coffee---fateh,STARBUCKS COFFEE GUATEMALA 52 GM,"Rs.3,195",https://alfatah.pk/products/starbucks-coffee-guatemala-52-gm,Beverages
al-fateh,coffee---fateh,DAVIDOFFCREMA INTENSE LUNGO SMOOTH & ROUNDED COFEE CAPSULES,"Rs.3,195",https://alfatah.pk/products/davidoffcrema-intense-lungo-smooth-rounded-cofee-capsules,Beverages
al-fateh,coffee---fateh,NESTLE COFFEE MATE CHOCOLATE SUGAR FREE 290 GM,"Rs.2,195",https://alfatah.pk/products/nestle-coffee-mate-chocolate-sugar-free-290-gm,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE FINE BLEND 100 GM,"Rs.1,295",https://alfatah.pk/products/indocafe-coffee-fine-blend-100-gm,Beverages
al-fateh,coffee---fateh,DAVIDOFF RICH AROMA ESPRESSO VIVID & SPICY COFEE CAPSOLES 55,"Rs.3,195",https://alfatah.pk/products/davidoff-rich-aroma-espresso-vivid-spicy-cofee-capsoles-55,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE FINE BLEND 200 GM,"Rs.2,295",https://alfatah.pk/products/indocafe-coffee-fine-blend-200-gm,Beverages
al-fateh,coffee---fateh,LAVAZZA ESPRESSO MAESTRO LUNGO LIGHT ROASTING 56G,"Rs.3,195",https://alfatah.pk/products/lavazza-espresso-maestro-lungo-light-roasting-56g,Beverages
al-fateh,coffee---fateh,INDOCAFE COFFEE ORIGINAL BLEND POUCH 50X2 GM,"Rs.1,175",https://alfatah.pk/products/indocafe-coffee-original-blend-pouch-50x2-gm,Beverages
al-fateh,coffee---fateh,TRU BRU CLASSIC COFFEE 200GMS,"Rs.2,895",https://alfatah.pk/products/tru-bru-classic-coffee-200gms,Beverages
