store,category,name,product-link,image_url,cleaned_category,cleaned_name,cleaned_quantity,cleaned_unit,cleaned_price,price_per_unit,predicted_price_elastic_net,predicted_price_linear_regression,predicted_price_random_forest
Metro,spices_and_herbs---metro,National Red Chilli Powder 400 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/national-red-chilli-powder-400-gm/12621250,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621250-0-M.jpg&w=3840&q=75,Spices & Seasonings,national red chilli powder,400.0,g,699.0,1.7475,450.40631378054485,455.5438949453014,604.9370171775756
Metro,spices_and_herbs---metro,National Turmeric (Haldi) Powder 100 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/national-turmeric-(haldi)-powder-100-gm/12621438,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621438-0-M.jpg&w=3840&q=75,Spices & Seasonings,national turmeric haldi powder,100.0,g,269.0,2.69,253.14040556283075,253.72862735341536,270.18513833331684
Metro,spices_and_herbs---metro,Shan Easy Cook Haleem Mix 300 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/shan-easy-cook-haleem-mix-300-gm/12624230,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624230-0-M.jpg&w=3840&q=75,Spices & Seasonings,shan easy cook haleem mix,300.0,g,346.0,1.1533333333333333,225.38055602424043,225.89530824594095,340.202448409284
Metro,spices_and_herbs---metro,National Coriander Powder 200 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/national-coriander-powder-200-gm/12624240,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624240-0-M.jpg&w=3840&q=75,Spices & Seasonings,national coriander powder,200.0,g,339.0,1.695,246.6833925659305,247.3975103220524,338.2244700736389
Metro,spices_and_herbs---metro,Bakea Paprika Powder 75G,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/bakea-paprika-powder-75g/12639595,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639595-0-M.jpg&w=3840&q=75,Spices & Seasonings,bakea paprika powder,75.0,g,368.0,4.906666666666666,484.7538508124062,489.6780675884848,401.0554862461116
Metro,spices_and_herbs---metro,National Quick Haleem Mix 345 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/national-quick-haleem-mix-345-gm/12621890,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621890-0-M.jpg&w=3840&q=75,Spices & Seasonings,national quick haleem mix,345.0,g,349.0,1.0115942028985507,222.32814346705428,222.8381234485327,336.96628487519644
Metro,spices_and_herbs---metro,Shan Haldi Powder 100 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/packaged-spices/shan-haldi-powder-100-gm/12622811,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622811-0-M.jpg&w=3840&q=75,Spices & Seasonings,shan haldi powder,100.0,g,180.0,1.8,150.6459665506654,150.01371405890373,176.81686422083405
Metro,spices_and_herbs---metro,National Iodized Table Salt 800 GM,https://www.metro-online.pk/detail/cooking-essentials/cooking-ingredients/spices-and-herbs/salt-and-pepper/national-iodized-table-salt-800-gm/12620010,https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620010-0-M.jpg&w=3840&q=75,Spices & Seasonings,national iodized table salt,800.0,g,59.0,0.07375,135.98616823218265,135.60642771018414,58.98141544592719
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Chilli Crushed 200g,https://shop.imtiaz.com.pk/product/product-item-363364,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000053.jpg&w=3840&q=90,Spices & Seasonings,ponam chilli crushed,200.0,g,169.0,0.845,139.49410417177492,143.84048696285336,167.42278480913552
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Garam Masala Powder 100g,https://shop.imtiaz.com.pk/product/product-item-363365,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000097.jpg&w=3840&q=90,Spices & Seasonings,ponam garam masala powder,100.0,g,295.0,2.95,331.6657828459678,345.3844793158067,294.08494491113976
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Black Peper Powder 100g,https://shop.imtiaz.com.pk/product/product-item-363366,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000023.jpg&w=3840&q=90,Spices & Seasonings,ponam black peper powder,100.0,g,299.0,2.99,337.9956538739995,352.05902013034694,296.25964949954107
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Haldi Powder 200g,https://shop.imtiaz.com.pk/product/product-item-363367,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000109.jpg&w=3840&q=90,Spices & Seasonings,ponam haldi powder,200.0,g,195.0,0.975,158.5795868375514,163.7800086556058,196.72868626641946
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Dhania Powder 100g,https://shop.imtiaz.com.pk/product/product-item-363368,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000086.jpg&w=3840&q=90,Spices & Seasonings,ponam dhania powder,100.0,g,70.0,0.7,67.71301071408982,69.14228067851906,76.52582162681321
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Chilli Crushed 100g,https://shop.imtiaz.com.pk/product/product-item-363369,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000052.jpg&w=3840&q=90,Spices & Seasonings,ponam chilli crushed,100.0,g,89.0,0.89,82.77554444512339,84.73143298689956,89.0204927885016
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Lal Mirch Powder 200g,https://shop.imtiaz.com.pk/product/product-item-363370,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000144.jpg&w=3840&q=90,Spices & Seasonings,ponam lal mirch powder,200.0,g,169.0,0.845,139.49410417177492,143.84048696285336,167.42278480913552
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Lal Mirch Powder 100g,https://shop.imtiaz.com.pk/product/product-item-363371,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000143.jpg&w=3840&q=90,Spices & Seasonings,ponam lal mirch powder,100.0,g,89.0,0.89,82.77554444512339,84.73143298689956,89.0204927885016
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Haldi Powder 100g,https://shop.imtiaz.com.pk/product/product-item-363372,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000108.jpg&w=3840&q=90,Spices & Seasonings,ponam haldi powder,100.0,g,99.0,0.99,91.2583272341824,93.52678667734844,95.78264539652818
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Dhania Powder 400g,https://shop.imtiaz.com.pk/product/product-item-364802,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000088.jpg&w=3840&q=90,Spices & Seasonings,ponam dhania powder,400.0,g,265.0,0.6625,202.25043376356618,209.70133073842402,254.58617337833886
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Chilli Crushed 500g,https://shop.imtiaz.com.pk/product/product-item-364803,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000054.jpg&w=3840&q=90,Spices & Seasonings,ponam chilli crushed,500.0,g,399.0,0.798,281.27194538699905,292.9147953766876,345.8244081122018
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Haldi Powder 400g,https://shop.imtiaz.com.pk/product/product-item-364804,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000110.jpg&w=3840&q=90,Spices & Seasonings,ponam haldi powder,400.0,g,379.0,0.9475,272.26317499120444,283.33652368017596,344.4683902440765
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam White Pepper Powder 50g,https://shop.imtiaz.com.pk/product/product-item-364805,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000215.jpg&w=3840&q=90,Spices & Seasonings,ponam white pepper powder,50.0,g,189.0,3.78,271.00616709779365,281.25789162568276,175.3991167377778
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Fried Onion 500g,https://shop.imtiaz.com.pk/product/product-item-364806,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000094.jpg&w=3840&q=90,Spices & Seasonings,ponam fried onion,500.0,g,249.0,0.498,199.6130514884995,206.9930503855413,253.17244442739465
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Black Peper Powder 50g,https://shop.imtiaz.com.pk/product/product-item-364807,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000024.jpg&w=3840&q=90,Spices & Seasonings,ponam black peper powder,50.0,g,155.0,3.1,203.12907886985323,210.05963884876235,151.67591917673684
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Chat Masala 200g,https://shop.imtiaz.com.pk/product/product-item-364808,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000051.jpg&w=3840&q=90,Spices & Seasonings,ponam chat masala,200.0,g,199.0,0.995,161.61602236977444,166.955182368252,198.50323966821176
Imtiaz,"salt,_spices_&_herbs---imtiaz",Zeera White Powder 100g,https://shop.imtiaz.com.pk/product/product-item-364809,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000220.jpg&w=3840&q=90,Spices & Seasonings,zeera white powder,100.0,g,169.0,1.69,161.1378285223453,166.306015256935,168.65010471310498
Imtiaz,"salt,_spices_&_herbs---imtiaz",Dhania Powder 200g,https://shop.imtiaz.com.pk/product/product-item-364811,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000087.jpg&w=3840&q=90,Spices & Seasonings,dhania powder,200.0,g,135.0,0.675,116.25230505160653,119.60522884604991,142.6564590769174
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Garlic Powder 100g,https://shop.imtiaz.com.pk/product/product-item-366110,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000101.jpg&w=3840&q=90,Spices & Seasonings,ponam garlic powder,100.0,g,125.0,1.25,115.08370445069887,118.28189604287003,125.15937870363359
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Khatai Powder 100g,https://shop.imtiaz.com.pk/product/product-item-366111,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000138.jpg&w=3840&q=90,Spices & Seasonings,ponam khatai powder,100.0,g,69.0,0.69,66.95880423869392,68.3627634337915,76.52582162681321
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Garam Masala Powder 50g,https://shop.imtiaz.com.pk/product/product-item-366112,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000098.jpg&w=3840&q=90,Spices & Seasonings,ponam garam masala powder,50.0,g,149.0,2.98,192.09490850161984,198.51143674455048,149.07129157059737
Imtiaz,"salt,_spices_&_herbs---imtiaz",Zeera White Powder 50g,https://shop.imtiaz.com.pk/product/product-item-366113,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000221.jpg&w=3840&q=90,Spices & Seasonings,zeera white powder,50.0,g,99.0,1.98,111.37779695030736,114.32477988681572,106.03584635061536
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Ginger Dried (Soonth) Powder 50g,https://shop.imtiaz.com.pk/product/product-item-366114,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000103.jpg&w=3840&q=90,Spices & Seasonings,ponam ginger dried soonth powder,50.0,g,119.0,2.38,141.23647316995914,145.39939720456283,126.2563756459731
Imtiaz,"salt,_spices_&_herbs---imtiaz",Ponam Mustard Seeds (Rai Dana) Powder 100g,https://shop.imtiaz.com.pk/product/product-item-368589,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCFG150000158.jpg&w=3840&q=90,Spices & Seasonings,ponam mustard seeds rai dana powder,100.0,g,89.0,0.89,82.77554444512339,84.73143298689956,89.0204927885016
al-fateh,flour---fateh,MAIDA SPECIAL QUALITY 1 KG,https://alfatah.pk/products/maida-spcial-quality-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000063161_2.jpg?v=1744802055,Staples,maida special quality,1000.0,g,130.0,0.13,156.26860520389923,152.6396510623385,145.82738345468286
al-fateh,flour---fateh,ATTA POWDER SPECIAL 10 KG,https://alfatah.pk/products/flour,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_2a6a2d80-9007-40f5-a606-e83c83fd70d7.png?v=1762771059,Staples,atta powder special,10000.0,g,905.0,0.0905,1307.779293602328,1285.0754445524892,922.073792118414
al-fateh,flour---fateh,SUNRIDGE FORTIFIED CHAKKI ATTA 5KG,https://alfatah.pk/products/sunridge-fortified-chakki-atta-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000397687.jpg?v=1741153918,Staples,sunridge fortified chakki atta,5000.0,g,595.0,0.119,729.8137338297328,716.7980367331884,632.3284566431561
al-fateh,flour---fateh,MAIDA SPCIAL QUALITY 500 GM,https://alfatah.pk/products/maida-special-quality-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000087314_1.jpg?v=1744802075,Staples,maida spcial quality,500.0,g,65.0,0.13,78.96101652024896,76.90744713537455,71.39592442220298
al-fateh,flour---fateh,REANA FOODS ORGANIC GLUTEN FREE FLOUR 1 KG,https://alfatah.pk/products/reana-foods-organic-gluten-free-flour-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_9175ad28-e4af-419b-8c25-3bf696cdd6c2.png?v=1761829908,Staples,reana foods organic gluten free flour,1000.0,g,745.0,0.745,772.8316638684091,783.5806362502826,684.4959539074351
al-fateh,flour---fateh,KISAN ATTA JOOH 500 GM,https://alfatah.pk/products/kisan-atta-jooh-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_27_13e955eb-ce63-41e1-ab44-71675e2077d5.png?v=1738754497,Staples,kisan atta jooh,500.0,g,120.0,0.24,111.4119655263,109.39804484464022,116.57220527982594
al-fateh,flour---fateh,FF COUNTRY FLOUR 5 KG,https://alfatah.pk/products/farm-fields-country-flour-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_17_6c57dc73-6b06-410c-ae2f-4715119722d0.png?v=1744369661,Staples,ff country flour,5000.0,g,700.0,0.14,781.3768215080681,768.6649313957582,710.3444519280962
al-fateh,flour---fateh,SUNNY WHITE ATTA 5 KG,https://alfatah.pk/products/sunny-white-atta-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000100128-1000_f3937d00-40a5-43a7-bba5-2387d024ce43.png?v=1709113750,Staples,sunny white atta,5000.0,g,765.0,0.153,814.5928590756104,802.1192501633285,762.5456654638365
al-fateh,flour---fateh,FF COUNTRY FLOUR 10 KG,https://alfatah.pk/products/farm-fields-country-flour-10-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_19_07bb0345-3aa5-4b25-b126-fc269bf49afc.png?v=1744369778,Staples,ff country flour,10000.0,g,1400.0,0.14,1539.1430327409794,1518.1788149137317,1413.3611643100996
al-fateh,flour---fateh,GRAIN ATTA 5 KG,https://alfatah.pk/products/grain-atta-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2016112507748_842a5f54-7501-41aa-b828-30e9b5ba70e0.jpg?v=1746790489,Staples,grain atta,5000.0,g,765.0,0.153,814.5928590756104,802.1192501633285,762.5456654638365
al-fateh,flour---fateh,SUNRIDGE PREMIUM QUALITY MAIDA 1 KG,https://alfatah.pk/products/sunridge-premium-quality-maida-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_ce0c0b65-6e47-4772-b489-b44a74ba0458.png?v=1736228148,Staples,sunridge premium quality maida,1000.0,g,170.0,0.17,177.66491542553752,174.06196538688351,173.27578233168032
al-fateh,flour---fateh,DAALI EARTHFOODS BARLEY FLOUR 700 GM,https://alfatah.pk/products/daali-earthfoods-barley-flour-700-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000331760_c3d801f6-d718-4826-a3e2-de136038f0c8.jpg?v=1748420351,Staples,daali earthfoods barley flour,700.0,g,320.0,0.45714285714285713,281.06827328734676,280.2264516399729,349.067140602331
al-fateh,flour---fateh,DAALI WHOLE WHEAT (FINE GROUND) 5KG,https://alfatah.pk/products/daali-whole-wheat-fine-ground-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_15_7b661f5f-f57f-4eaa-b0b0-e7584168a68b.png?v=1744369233,Staples,daali whole wheat fine ground,5000.0,g,870.0,0.174,870.3996777345566,858.39733881424,854.4473740122381
al-fateh,flour---fateh,SUNRIDGE DIGESTIVE ATTA FIBER FIT 5 KG,https://alfatah.pk/products/sunridge-high-fiber-atta-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/grocerapp-sunridge-high-fiber-atta-5kg-64b0f04bc762d.png?v=1715403350,Staples,sunridge digestive atta fiber fit,5000.0,g,795.0,0.159,830.2641610807225,817.914084008231,798.6931625452797
al-fateh,flour---fateh,REANA ORGANIC MULTI GRAIN PREMIUM FLOUR 1 KG,https://alfatah.pk/products/reana-organic-multi-grain-premium-flour-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8699076600223_a1faa840-46a5-402e-956e-40b885c3a3ee.jpg?v=1742207099,Staples,reana organic multi grain premium flour,1000.0,g,545.0,0.545,494.20977406675746,495.891664028656,534.1909120742522
al-fateh,flour---fateh,KISAN CORN ATTA YELLOW 500 GM,https://alfatah.pk/products/kisan-corn-atta-yellow-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/094000111293_0601882a-8d54-4cb6-90b6-7d4a14997f45.jpg?v=1735888373,Staples,kisan corn atta yellow,500.0,g,80.0,0.16,87.02496287633748,84.95658200577876,80.22013444150096
al-fateh,flour---fateh,DAALI ATTA DIET AND DIABETIC 2 KG,https://alfatah.pk/products/daali-atta-diet-and-diabetic-2-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000059138.jpg?v=1748420351,Staples,daali atta diet and diabetic,2000.0,g,710.0,0.355,601.2704812510884,598.1762765702871,724.0099890521553
al-fateh,flour---fateh,SUNRIDGE SUPER WHITE ATTA 5 KG,https://alfatah.pk/products/sunridge-super-fine-atta-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/grocerapp-sunridge-super-white-atta-5kg-64350fbabd74a.webp?v=1703106735,Staples,sunridge super white atta,5000.0,g,795.0,0.159,830.2641610807225,817.914084008231,798.6931625452797
al-fateh,flour---fateh,KISAN ATTA BAJRA 500 GM BASIC,https://alfatah.pk/products/kisan-atta-bajra-500-gm-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/094000111101_e20b8939-80d0-42c2-9014-4a54dcd7671d.jpg?v=1735888370,Staples,kisan atta bajra basic,500.0,g,105.0,0.21,101.75674612589313,99.70478082965896,100.68582745311305
al-fateh,flour---fateh,VIRSA MULTIGRAIN FLOUR 5KG,https://alfatah.pk/products/virsa-multigrain-flour-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000307647-1000.png?v=1690229449,Staples,virsa multigrain flour,5000.0,g,2245.0,0.449,1884.2641608276308,1892.0447769980112,2247.4359661624467
al-fateh,flour---fateh,DAALI WHOLE WHEAT ATTA 5 KG,https://alfatah.pk/products/daali-whole-wheat-atta-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/aa1021138-1.jpg?v=1735019680,Staples,daali whole wheat atta,5000.0,g,865.0,0.173,867.6810241524605,855.6537350219672,852.3089051256294
al-fateh,flour---fateh,REANA ORGANIC MULTI GRAIN FLOUR 5 KG,https://alfatah.pk/products/reana-organic-multi-grain-flour-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_13_fcb3abf0-0012-4fc6-a62e-ba56d0b20059.png?v=1744369072,Staples,reana organic multi grain flour,5000.0,g,2150.0,0.43,1795.1901945508491,1800.5696100515993,2144.783804417781
al-fateh,flour---fateh,KISAN FIRNI POWDER 400 GM,https://alfatah.pk/products/kisan-firni-powder-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/094000111262_dc72aec3-d7c0-47b6-ad7c-2e2170838872.jpg?v=1737024444,Staples,kisan firni powder,400.0,g,85.0,0.2125,82.2917079945064,80.57269141893453,92.30641643557408
al-fateh,flour---fateh,SUNRIDGE HIGH FIBER ATTA 2KG,https://alfatah.pk/products/sunridge-high-fiber-atta-2kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/grocerapp-sunridge-high-fiber-atta-2kg-64b0ef49421e1.png?v=1704877012,Staples,sunridge high fiber atta,2000.0,g,330.0,0.165,345.0943895601965,338.8987417614699,421.7027968318446
al-fateh,flour---fateh,ECO CORN STARCH 1 KG,https://alfatah.pk/products/eco-corn-starch-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_22_bd84eadd-55f3-4855-af7e-5316edb0385c.png?v=1744370300,Staples,eco corn starch,1000.0,g,450.0,0.45,391.3990524523311,390.60193922433723,422.1805575768507
al-fateh,flour---fateh,FALAK GRAM FLOUR BESAN 1 KG,https://alfatah.pk/products/falak-gram-flour-besan-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000377715-1000.png?v=1690213774,Staples,falak gram flour besan,1000.0,g,645.0,0.645,622.2550831362379,627.7331210537333,634.0485466331942
al-fateh,flour---fateh,FALAK WITH RICE FLOUR POWDER 1KG,https://alfatah.pk/products/falak-with-rice-flour-powder-1kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000377710-1000.png?v=1690213819,Staples,falak with rice flour powder,1000.0,g,285.0,0.285,250.96778541797383,247.87294232814997,286.21789627150923
al-fateh,flour---fateh,ECO WHOLE GRAIN BARLEY FLOUR 700 GM,https://alfatah.pk/products/eco-whole-grain-barley-flour-700-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3111111500901.jpg?v=1690213198,Staples,eco whole grain barley flour,700.0,g,370.0,0.5285714285714286,335.1750201100454,335.54547868157516,382.52956198114333
al-fateh,flour---fateh,REANA ORGANIC GLUTEN FREE FLOUR 4 KG,https://alfatah.pk/products/reana-organic-gluten-free-flour-4-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8699073300204_7d4d0c2c-94b1-4d58-ae9c-a126f271452f.jpg?v=1742207096,Staples,reana organic gluten free flour,4000.0,g,2895.0,0.72375,2864.4400677147864,2916.7691382293974,2849.946195252269
al-fateh,flour---fateh,DAALI 4 GRAIN ATTA 2 KG,https://alfatah.pk/products/daali-4-grain-atta-2-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000059209.jpg?v=1748420351,Staples,daali 4 grain atta,2000.0,g,610.0,0.305,523.7056281117891,519.335094884349,636.3667955141484
al-fateh,flour---fateh,VIRSA MULTIGRAIN GLUTEN FREE FLOUR 2KG,https://alfatah.pk/products/virsa-multigrain-gluten-free-flour-2kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000344420-1000.png?v=1690229452,Staples,virsa multigrain gluten free flour,2000.0,g,1195.0,0.5975,1100.4885464033825,1110.3588742081402,1079.979608441409
al-fateh,flour---fateh,KISAN WHEAT CHOKER FLOUR 500GM,https://alfatah.pk/products/kisan-wheat-choker-flour-500gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_aec544df-3e5e-45c4-be2c-881151d5eb4e.png?v=1747717474,Staples,kisan wheat choker flour,500.0,g,80.0,0.16,87.02496287633748,84.95658200577876,80.22013444150096
al-fateh,flour---fateh,SUNBEAM BARLEY FLOUR POUCH 800 GM,https://alfatah.pk/products/sunbeam-barley-flour-pouch-800-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8965419828121_1_e945b6e2-0f39-46c9-905f-f6405b2c1f17.jpg?v=1706080351,Staples,sunbeam barley flour pouch,800.0,g,550.0,0.6875,549.4095431732565,554.9804853879532,547.9705104191868
al-fateh,flour---fateh,ECO ALL PURPOSE FLOUR 2KG,https://alfatah.pk/products/eco-all-purpose-flour-2kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3111111502677_88873ebd-52eb-48bf-9421-8a74d00c3e70.jpg?v=1735888379,Staples,eco all purpose flour,2000.0,g,695.0,0.3475,589.1364786163856,585.8261566158393,711.9741112868196
al-fateh,flour---fateh,SUNNY WHITE ATTA 10 KG,https://alfatah.pk/products/sunny-white-atta-10-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000100128-1000.png?v=1690227618,Staples,sunny white atta,10000.0,g,1525.0,0.1525,1601.9786962444336,1581.633622082567,1493.3278978569992
