store,name,product_link,price,category
Jalal Sons,Noor Coconut Powd 200Gm,https://jalalsons.com.pk/product/noor-coconut-powd-200gm-178670,Rs 348,Dry Fruits And Dates
Jalal Sons,Noor Gur Rewdi 300G(300 G),https://jalalsons.com.pk/product/noor-gur-rewdi-300g-178672,Rs 248,Dry Fruits And Dates
Jalal Sons,Noor Raisin Special 200Gm,https://jalalsons.com.pk/product/noor-raisin-special-200gm-178678,Rs 324,Dry Fruits And Dates
Jalal Sons,Noor Rosted Chana 300G,https://jalalsons.com.pk/product/noor-rosted-chana-300g-178681,Rs 328,Dry Fruits And Dates
Jalal Sons,Fresh Walnut 500Gm(500 G),https://jalalsons.com.pk/product/fresh-walnut-500gm-178661,"Rs 1,598",Dry Fruits And Dates
Jalal Sons,Noor Shakkar Jar 1kg(1 Kg),https://jalalsons.com.pk/product/noor-shakkar-jar-1kg-178686,Rs 298,Dry Fruits And Dates
Jalal Sons,Pearl Dates Super Pack 600Gm,https://jalalsons.com.pk/product/pearl-dates-super-pack-600gm-178689,Rs 398,Dry Fruits And Dates
Jalal Sons,Pearl Dates Irani Rabbai,https://jalalsons.com.pk/product/pearl-dates-irani-rabbai-178692,Rs 648,Dry Fruits And Dates
Jalal Sons,Royal Leaf Ajwa Date 200Gm,https://jalalsons.com.pk/product/royal-leaf-ajwa-date-200gm-178697,"Rs 1,178",Dry Fruits And Dates
Jalal Sons,Royal Leaf Kalma Date 200Gm,https://jalalsons.com.pk/product/royal-leaf-kalma-date-200gm-178706,Rs 898,Dry Fruits And Dates
Jalal Sons,Pearl Dates Mazafti 500Gm,https://jalalsons.com.pk/product/pearl-dates-mazafti-500gm-178695,Rs 584,Dry Fruits And Dates
Jalal Sons,NOOR ALMOND FLAKES 100G,https://jalalsons.com.pk/product/noor-almond-flakes-100g-178667,Rs 348,Dry Fruits And Dates
Jalal Sons,Fresh Almond USA 500G(500 G),https://jalalsons.com.pk/product/fresh-almond-usa-500g-178642,"Rs 1,998",Dry Fruits And Dates
Jalal Sons,Pure Organic Gold Eggs 12Pcs,https://jalalsons.com.pk/product/pure-organic-gold-eggs-12pcs-178107,Rs 548,Fresh Milk And Eggs
Jalal Sons,Farm Omega 3 Egg 12Pc,https://jalalsons.com.pk/product/farm-omega-3-egg-12pc-177992,Rs 524,Fresh Milk And Eggs
Jalal Sons,Farm Golden Egg 12Pc,https://jalalsons.com.pk/product/farm-golden-egg-12pc-177988,Rs 484,Fresh Milk And Eggs
Jalal Sons,Haleeb Fresh Cream Yum 200ML,https://jalalsons.com.pk/product/haleeb-fresh-cream-yum-200ml-307454,Rs 144,Fresh Milk And Eggs
Jalal Sons,Almarai Milk Low Fat Bot 1L(1 L),https://jalalsons.com.pk/product/almarai-milk-low-fat-bot-1l-177941,Rs 694,Fresh Milk And Eggs
Jalal Sons,Anhaar Full Cream Milk 1Ltr(1 L),https://jalalsons.com.pk/product/anhaar-full-cream-milk-1ltr-177949,Rs 354,Fresh Milk And Eggs
Jalal Sons,Anhaar Milk 1Ltr(1 L),https://jalalsons.com.pk/product/anhaar-milk-1ltr-177954,Rs 344,Fresh Milk And Eggs
Jalal Sons,Anhaar Milk Light 1Ltr(1 L),https://jalalsons.com.pk/product/anhaar-milk-light-1ltr-177957,Rs 344,Fresh Milk And Eggs
Jalal Sons,Dairy Omung 1.5L(1.5 L),https://jalalsons.com.pk/product/dairy-omung-1-5l-177961,Rs 374,Fresh Milk And Eggs
Jalal Sons,Dairy Omung 1L(1 L),https://jalalsons.com.pk/product/dairy-omung-1l-177965,Rs 284,Fresh Milk And Eggs
Jalal Sons,Dairy Omung 250Ml(250 Ml),https://jalalsons.com.pk/product/dairy-omung-250ml-177968,Rs 65,Fresh Milk And Eggs
Jalal Sons,Dairy Pure 1Ltr(1 L),https://jalalsons.com.pk/product/dairy-pure-1ltr-177971,Rs 288,Fresh Milk And Eggs
Jalal Sons,Dairy Pure 250Ml(250 Ml),https://jalalsons.com.pk/product/dairy-pure-250ml-177976,Rs 68,Fresh Milk And Eggs
Jalal Sons,Day Fresh F-C Milk Cap 250Ml,https://jalalsons.com.pk/product/day-fresh-f-c-milk-cap-250ml-307442,Rs 84,Fresh Milk And Eggs
Jalal Sons,Day Fresh Full Cream Milk 1L,https://jalalsons.com.pk/product/day-fresh-full-cream-milk-1l-307441,Rs 334,Fresh Milk And Eggs
Jalal Sons,Farm Fresh Egg 12Pc,https://jalalsons.com.pk/product/farm-fresh-egg-12pc-177985,Rs 418,Fresh Milk And Eggs
Jalal Sons,Farm Pure Milk 1LTR(1 L),https://jalalsons.com.pk/product/farm-pure-milk-1ltr-177998,Rs 264,Fresh Milk And Eggs
Jalal Sons,Farmers Hen Classic Eggs,https://jalalsons.com.pk/product/farmers-hen-classic-eggs-236055,Rs 364,Fresh Milk And Eggs
Jalal Sons,Good Milk 1Ltr(1 L),https://jalalsons.com.pk/product/good-milk-1ltr-178006,Rs 344,Fresh Milk And Eggs
Jalal Sons,Good Milk Easy Pack(235 Ml),https://jalalsons.com.pk/product/good-milk-easy-pack-177203,Rs 84,Fresh Milk And Eggs
Jalal Sons,Haleeb Asli Milk 1Ltr,https://jalalsons.com.pk/product/haleeb-asli-milk-1ltr-307452,Rs 278,Fresh Milk And Eggs
Jalal Sons,Haleeb Asli Milk 250ML,https://jalalsons.com.pk/product/haleeb-asli-milk-250ml-307447,Rs 69,Fresh Milk And Eggs
Jalal Sons,Haleeb Milk 1Ltr,https://jalalsons.com.pk/product/haleeb-milk-1ltr-307450,Rs 299,Fresh Milk And Eggs
Jalal Sons,Haleeb Milk 250ML,https://jalalsons.com.pk/product/haleeb-milk-250ml-307445,Rs 85,Fresh Milk And Eggs
Jalal Sons,Milk Fields Full Cream 1Ltr,https://jalalsons.com.pk/product/milk-fields-full-cream-1ltr-307435,Rs 318,Fresh Milk And Eggs
Jalal Sons,Nestle Everyday Milk 180Ml,https://jalalsons.com.pk/product/nestle-everyday-milk-180ml-178015,Rs 44,Fresh Milk And Eggs
Jalal Sons,Nestle Milkpak 1Ltr(1 L),https://jalalsons.com.pk/product/nestle-milkpak-1ltr-178018,Rs 359,Fresh Milk And Eggs
Jalal Sons,Nestle Milkpak 250Ml(250 Ml),https://jalalsons.com.pk/product/nestle-milkpak-250ml-178022,Rs 90,Fresh Milk And Eggs
Jalal Sons,Nestle Milkpak Cream 200Ml,https://jalalsons.com.pk/product/nestle-milkpak-cream-200ml-178026,Rs 218,Fresh Milk And Eggs
Jalal Sons,Nestle Nesvita 1Ltr(1 L),https://jalalsons.com.pk/product/nestle-nesvita-1ltr-178030,Rs 384,Fresh Milk And Eggs
Jalal Sons,Nestle Nesvita 200Ml(200 Ml),https://jalalsons.com.pk/product/nestle-nesvita-200ml-178034,Rs 90,Fresh Milk And Eggs
Jalal Sons,Nurpur Dairy Cream 200Ml,https://jalalsons.com.pk/product/nurpur-dairy-cream-200ml-178036,Rs 218,Fresh Milk And Eggs
Jalal Sons,Nurpur Milk 1.5Ltr(1.5 L),https://jalalsons.com.pk/product/nurpur-milk-1-5ltr-178040,Rs 498,Fresh Milk And Eggs
Jalal Sons,Nurpur Milk 125Ml(125 Ml),https://jalalsons.com.pk/product/nurpur-milk-125ml-178044,Rs 52,Fresh Milk And Eggs
Jalal Sons,Nurpur Milk 1Ltr(1 L),https://jalalsons.com.pk/product/nurpur-milk-1ltr-178048,Rs 344,Fresh Milk And Eggs
Jalal Sons,Nurpur Milk 250Ml(250 Ml),https://jalalsons.com.pk/product/nurpur-milk-250ml-178050,Rs 89,Fresh Milk And Eggs
Jalal Sons,Olpers Light Milk 1Ltr(1 L),https://jalalsons.com.pk/product/olpers-light-milk-1ltr-178054,Rs 344,Fresh Milk And Eggs
Jalal Sons,Olpers Light Milk 200ml(200 Ml),https://jalalsons.com.pk/product/olpers-light-milk-200ml-178058,Rs 84,Fresh Milk And Eggs
Jalal Sons,Olpers Milk 1.5Ltr(1.5 L),https://jalalsons.com.pk/product/olpers-milk-1-5ltr-178062,Rs 494,Fresh Milk And Eggs
Jalal Sons,Olpers Milk 1Ltr(1 L),https://jalalsons.com.pk/product/olpers-milk-1ltr-178066,Rs 339,Fresh Milk And Eggs
Jalal Sons,Olpers Milk Pouch 250Ml(250 Ml),https://jalalsons.com.pk/product/olpers-milk-pouch-250ml-178070,Rs 88,Fresh Milk And Eggs
Jalal Sons,Olpers Milk Ticky Pouch 250Ml,https://jalalsons.com.pk/product/olpers-milk-ticky-pouch-250ml-178074,Rs 88,Fresh Milk And Eggs
Jalal Sons,Prema Heart Right Low Fat Milk 250ML,https://jalalsons.com.pk/product/prema-heart-right-low-fat-milk-250ml-178078,Rs 110,Fresh Milk And Eggs
Jalal Sons,Prema Laban Salted Yogurt 180ml,https://jalalsons.com.pk/product/prema-laban-salted-yogurt-180ml-178086,Rs 118,Fresh Milk And Eggs
Jalal Sons,Prema Laban Sweet Yoghurt,https://jalalsons.com.pk/product/prema-laban-sweet-yoghurt-177205,Rs 118,Fresh Milk And Eggs
Jalal Sons,Prema Milk 1Ltr(1 L),https://jalalsons.com.pk/product/prema-milk-1ltr-178092,Rs 364,Fresh Milk And Eggs
Jalal Sons,Prema Milk Fresh 250ML(250 Ml),https://jalalsons.com.pk/product/prema-milk-fresh-250ml-178095,Rs 110,Fresh Milk And Eggs
Jalal Sons,Prema Strawberry Milk 180Ml,https://jalalsons.com.pk/product/prema-strawberry-milk-180ml-178099,Rs 108,Fresh Milk And Eggs
Jalal Sons,Pure Organic Eggs 12Pcs,https://jalalsons.com.pk/product/pure-organic-eggs-12pcs-178103,Rs 414,Fresh Milk And Eggs
Jalal Sons,Pure Organic Omega Eggs 12Pcs,https://jalalsons.com.pk/product/pure-organic-omega-eggs-12pcs-178111,Rs 488,Fresh Milk And Eggs
Jalal Sons,Rivayat True Milk 250Ml(250 Ml),https://jalalsons.com.pk/product/rivayat-true-milk-250ml-178115,Rs 38,Fresh Milk And Eggs
Jalal Sons,Skimillac Milk Tin(500 G),https://jalalsons.com.pk/product/skimillac-milk-tin-177329,"Rs 1,268",Fresh Milk And Eggs
Jalal Sons,Whipy Whip Whipping Cream 500g,https://jalalsons.com.pk/product/whipy-whip-whipping-cream-500g-178126,Rs 474,Fresh Milk And Eggs
Jalal Sons,K&N Boneless Handi 500Gm,https://jalalsons.com.pk/product/kn-boneless-handi-500gm-178199,Rs 624,Frozen Foods
Jalal Sons,K&N Drumsticks 1Kg(1 Kg),https://jalalsons.com.pk/product/kn-drumsticks-1kg-178244,Rs 788,Frozen Foods
Jalal Sons,K&N Nuggets 1KG(1 Kg),https://jalalsons.com.pk/product/kn-nuggets-1kg-178297,"Rs 1,358",Frozen Foods
Jalal Sons,K&N Nuggets Family Pack 1.7Kg,https://jalalsons.com.pk/product/kn-nuggets-family-pack-1-7kg-178306,"Rs 2,184",Frozen Foods
Jalal Sons,K&N Pastrami Strips 56P,https://jalalsons.com.pk/product/kn-pastrami-strips-56p-178310,"Rs 1,214",Frozen Foods
Jalal Sons,K&N Tender Pops 260Gm,https://jalalsons.com.pk/product/kn-tender-pops-260gm-178325,Rs 518,Frozen Foods
Jalal Sons,K&N Tender Pops 780Gm(780 G),https://jalalsons.com.pk/product/kn-tender-pops-780gm-178328,"Rs 1,258",Frozen Foods
Jalal Sons,Kings Chicken Jumbo 5Pc,https://jalalsons.com.pk/product/kings-chicken-jumbo-5pc-178371,Rs 844,Frozen Foods
Jalal Sons,Mon Salwa Crispy Burger PP 990GM,https://jalalsons.com.pk/product/mon-salwa-crispy-burger-pp-990gm-178462,Rs 968,Frozen Foods
Jalal Sons,Mon Salwa Crispy Shots 680Gm,https://jalalsons.com.pk/product/mon-salwa-crispy-shots-680gm-178465,"Rs 1,134",Frozen Foods
Jalal Sons,Dawn Alloo Paratha 3Pcs,https://jalalsons.com.pk/product/dawn-alloo-paratha-3pcs-251992,Rs 264,Frozen Foods
Jalal Sons,Dawn Aloo Samosa 48Pcs,https://jalalsons.com.pk/product/dawn-aloo-samosa-48pcs-252008,Rs 898,Frozen Foods
Jalal Sons,Dawn Burger Patties 372GM,https://jalalsons.com.pk/product/dawn-burger-patties-372gm-251980,Rs 544,Frozen Foods
Jalal Sons,Dawn Burger Patties 992GM,https://jalalsons.com.pk/product/dawn-burger-patties-992gm-251979,"Rs 1,344",Frozen Foods
Jalal Sons,Dawn Chicken Paratha 3Pcs,https://jalalsons.com.pk/product/dawn-chicken-paratha-3pcs-251990,Rs 448,Frozen Foods
Jalal Sons,Dawn Chicken Samosa 600GM,https://jalalsons.com.pk/product/dawn-chicken-samosa-600gm-251982,"Rs 1,038",Frozen Foods
Jalal Sons,Dawn Meetha Paratha 5Pcs,https://jalalsons.com.pk/product/dawn-meetha-paratha-5pcs-251994,Rs 274,Frozen Foods
Jalal Sons,Dawn Plain Paratha 20Pcs,https://jalalsons.com.pk/product/dawn-plain-paratha-20pcs-251995,Rs 938,Frozen Foods
Jalal Sons,Mon Salwa Chicken Kofta 20P,https://jalalsons.com.pk/product/mon-salwa-chicken-kofta-20p-178445,Rs 898,Frozen Foods
Jalal Sons,Dawn Plain Paratha 30Pcs,https://jalalsons.com.pk/product/dawn-plain-paratha-30pcs-251988,"Rs 1,348",Frozen Foods
Jalal Sons,Mon Salwa Lachaydar Paratha 5Pc,https://jalalsons.com.pk/product/mon-salwa-lachaydar-paratha-5pc-178424,Rs 158,Frozen Foods
Jalal Sons,Dawn Plain Paratha 5Pcs,https://jalalsons.com.pk/product/dawn-plain-paratha-5pcs-251987,Rs 244,Frozen Foods
Jalal Sons,Mon Salwa Aloo Paratha 4S,https://jalalsons.com.pk/product/mon-salwa-aloo-paratha-4s-178427,Rs 199,Frozen Foods
Jalal Sons,Dawn Puff Pastery Square 400GM,https://jalalsons.com.pk/product/dawn-puff-pastery-square-400gm-251996,Rs 298,Frozen Foods
Jalal Sons,Mon Salwa Breaded Fish Fillet 300Gm,https://jalalsons.com.pk/product/mon-salwa-breaded-fish-fillet-300gm-178430,Rs 498,Frozen Foods
Jalal Sons,Dawn Shami Kabab 576GM,https://jalalsons.com.pk/product/dawn-shami-kabab-576gm-251975,"Rs 1,028",Frozen Foods
Jalal Sons,Mon Salwa Cheese Samosa 20P,https://jalalsons.com.pk/product/mon-salwa-cheese-samosa-20p-178433,Rs 618,Frozen Foods
Jalal Sons,Dawn Spring Roll 440GM,https://jalalsons.com.pk/product/dawn-spring-roll-440gm-251986,Rs 734,Frozen Foods
Jalal Sons,Mon Salwa Chicken Nuggets 900Gm,https://jalalsons.com.pk/product/mon-salwa-chicken-nuggets-900gm-178447,"Rs 1,088",Frozen Foods
Jalal Sons,Dawn Whole Wheat Paratha 5Pcs,https://jalalsons.com.pk/product/dawn-whole-wheat-paratha-5pcs-251989,Rs 264,Frozen Foods
Jalal Sons,Frozen Freeze Sweet Corn 1KG,https://jalalsons.com.pk/product/frozen-freeze-sweet-corn-1kg-178186,Rs 794,Frozen Foods
Jalal Sons,Mon Salwa Chicken Nuggets PP 1KG,https://jalalsons.com.pk/product/mon-salwa-chicken-nuggets-pp-1kg-178436,Rs 968,Frozen Foods
Jalal Sons,K&N Mortadel Slices 616Gm,https://jalalsons.com.pk/product/kn-mortadel-slices-616gm-178291,"Rs 1,244",Frozen Foods
Jalal Sons,Mon Salwa Chicken Cheese Ball 33Pc,https://jalalsons.com.pk/product/mon-salwa-chicken-cheese-ball-33pc-178439,Rs 695,Frozen Foods
Jalal Sons,K&N Bologna Slices 44Pc,https://jalalsons.com.pk/product/kn-bologna-slices-44pc-178195,"Rs 1,244",Frozen Foods
Jalal Sons,Mon Salwa Chicken Fries,https://jalalsons.com.pk/product/mon-salwa-chicken-fries-178442,Rs 688,Frozen Foods
Jalal Sons,Mon Salwa Chicken Samosa 30Pc,https://jalalsons.com.pk/product/mon-salwa-chicken-samosa-30pc-178450,Rs 914,Frozen Foods
Jalal Sons,K&N Boti Cut 1KG(1 Kg),https://jalalsons.com.pk/product/kn-boti-cut-1kg-178344,Rs 858,Frozen Foods
Jalal Sons,Mon Salwa Chicken Shami Kabab 16P,https://jalalsons.com.pk/product/mon-salwa-chicken-shami-kabab-16p-178456,Rs 898,Frozen Foods
Jalal Sons,K&N Breakfast Sausage 32Pc,https://jalalsons.com.pk/product/kn-breakfast-sausage-32pc-178203,"Rs 1,264",Frozen Foods
Jalal Sons,K&N Burger Patties 1000Gm,https://jalalsons.com.pk/product/kn-burger-patties-1000gm-178208,"Rs 1,448",Frozen Foods
Jalal Sons,Mon Salwa Chicken Seekh Kabab 360Gm,https://jalalsons.com.pk/product/mon-salwa-chicken-seekh-kabab-360gm-178453,Rs 698,Frozen Foods
Jalal Sons,K&N Burger Patties 400Gm,https://jalalsons.com.pk/product/kn-burger-patties-400gm-178212,Rs 584,Frozen Foods
Jalal Sons,Mon Salwa Fish And Chips,https://jalalsons.com.pk/product/mon-salwa-fish-and-chips-178471,Rs 698,Frozen Foods
Jalal Sons,K&N Chapli Kabab 888Gm,https://jalalsons.com.pk/product/kn-chapli-kabab-888gm-178216,"Rs 1,324",Frozen Foods
Jalal Sons,Mon Salwa French Fries 750GM,https://jalalsons.com.pk/product/mon-salwa-french-fries-750gm-178474,Rs 798,Frozen Foods
Jalal Sons,K&N Combo Wings 850Gm,https://jalalsons.com.pk/product/kn-combo-wings-850gm-178235,"Rs 1,294",Frozen Foods
Jalal Sons,Mon Salwa Lachaydar Paratha 20Pc,https://jalalsons.com.pk/product/mon-salwa-lachaydar-paratha-20pc-178480,Rs 694,Frozen Foods
Jalal Sons,K&N Kofta 865Gm(865 G),https://jalalsons.com.pk/product/kn-kofta-865gm-178286,"Rs 1,434",Frozen Foods
Jalal Sons,Mon Salwa Plain Paratha 5S,https://jalalsons.com.pk/product/mon-salwa-plain-paratha-5s-178486,Rs 198,Frozen Foods
Jalal Sons,Mon Salwa Punjabi Samosa 12Pc,https://jalalsons.com.pk/product/mon-salwa-punjabi-samosa-12pc-178490,Rs 398,Frozen Foods
Jalal Sons,K&N Breast Fillet 500Gm(500 G),https://jalalsons.com.pk/product/kn-breast-fillet-500gm-178205,Rs 624,Frozen Foods
Jalal Sons,K&N Mini Franks Sausage 700Gm,https://jalalsons.com.pk/product/kn-mini-franks-sausage-700gm-178340,"Rs 1,264",Frozen Foods
Jalal Sons,Mon Salwa Shami Kabab 8Pc,https://jalalsons.com.pk/product/mon-salwa-shami-kabab-8pc-178492,Rs 494,Frozen Foods
Jalal Sons,K&N Nuggets 270Gm(270 G),https://jalalsons.com.pk/product/kn-nuggets-270gm-178303,Rs 498,Frozen Foods
Jalal Sons,Mon Salwa Chicken Spring Roll 20P,https://jalalsons.com.pk/product/mon-salwa-chicken-spring-roll-20p-178460,"Rs 1,084",Frozen Foods
Jalal Sons,Mon Salwa Paratha Plain FPack,https://jalalsons.com.pk/product/mon-salwa-paratha-plain-fpack-178483,Rs 874,Frozen Foods
Jalal Sons,K&N Pepperoni Slices 588G,https://jalalsons.com.pk/product/kn-pepperoni-slices-588g-178314,"Rs 1,258",Frozen Foods
Jalal Sons,K&N Spring Roll 630Gm(630 G),https://jalalsons.com.pk/product/kn-spring-roll-630gm-178360,"Rs 1,098",Frozen Foods
Jalal Sons,K&N Tikka Chunks 700Gm,https://jalalsons.com.pk/product/kn-tikka-chunks-700gm-178334,"Rs 1,278",Frozen Foods
Jalal Sons,Kings Chicken Peperoni 200Gm,https://jalalsons.com.pk/product/kings-chicken-peperoni-200gm-178374,Rs 594,Frozen Foods
Jalal Sons,Kings Chicken SLices Sausages 6 Pc,https://jalalsons.com.pk/product/kings-chicken-slices-sausages-6-pc-178383,Rs 648,Frozen Foods
Jalal Sons,Menu Chicken Handcrafted Tenders 500Gm,https://jalalsons.com.pk/product/menu-chicken-handcrafted-tenders-500gm-178395,Rs 994,Frozen Foods
Jalal Sons,Kings Chicken Sausages 340Gm,https://jalalsons.com.pk/product/kings-chicken-sausages-340gm-178377,Rs 874,Frozen Foods
Jalal Sons,Kings Chicken Sausages Low Fat 340Gm,https://jalalsons.com.pk/product/kings-chicken-sausages-low-fat-340gm-178380,Rs 888,Frozen Foods
Jalal Sons,Menu Tempura Fish 500Gm,https://jalalsons.com.pk/product/menu-tempura-fish-500gm-178421,"Rs 1,184",Frozen Foods
Jalal Sons,Kings Smoke Chicken Breast 200Gm,https://jalalsons.com.pk/product/kings-smoke-chicken-breast-200gm-178392,Rs 698,Frozen Foods
Jalal Sons,Dawn Tikka Topping 500GM,https://jalalsons.com.pk/product/dawn-tikka-topping-500gm-252133,"Rs 1,198",Frozen Foods
Jalal Sons,Menu Fish Fillet 800g(1 Kg),https://jalalsons.com.pk/product/menu-fish-fillet-800g-178397,"Rs 1,718",Frozen Foods
Jalal Sons,Menu Paratha Whole Wheat 20Pc,https://jalalsons.com.pk/product/menu-paratha-whole-wheat-20pc-178409,Rs 998,Frozen Foods
Jalal Sons,Menu Popcorn Chicken 780Gm,https://jalalsons.com.pk/product/menu-popcorn-chicken-780gm-178412,"Rs 1,248",Frozen Foods
Jalal Sons,Menu Prem Crisp Fillet 565Gm,https://jalalsons.com.pk/product/menu-prem-crisp-fillet-565gm-178418,"Rs 1,174",Frozen Foods
Jalal Sons,Sufi Chicken Nuggets 270G,https://jalalsons.com.pk/product/sufi-chicken-nuggets-270g-258458,Rs 498,Frozen Foods
Jalal Sons,Menu Popcorn Fish 500Gm,https://jalalsons.com.pk/product/menu-popcorn-fish-500gm-178415,"Rs 1,158",Frozen Foods
Jalal Sons,Sufi Spicy Chicken Poppers 780G,https://jalalsons.com.pk/product/sufi-spicy-chicken-poppers-780g-258462,"Rs 1,424",Frozen Foods
Jalal Sons,Dawn Chicken Nuggets 1Kg,https://jalalsons.com.pk/product/dawn-chicken-nuggets-1kg-251973,"Rs 1,348",Frozen Foods
Jalal Sons,Sufi Spicy Chicken Poppers 260G,https://jalalsons.com.pk/product/sufi-spicy-chicken-poppers-260g-258463,Rs 548,Frozen Foods
Jalal Sons,Kings Beef Peperoni 200Gm,https://jalalsons.com.pk/product/kings-beef-peperoni-200gm-178366,Rs 774,Frozen Foods
Jalal Sons,Sufi Burger Patties 1Kg,https://jalalsons.com.pk/product/sufi-burger-patties-1kg-258481,"Rs 1,428",Frozen Foods
Jalal Sons,Menu Fish Finger 800gm(1 Kg),https://jalalsons.com.pk/product/menu-fish-finger-800gm-178400,"Rs 1,718",Frozen Foods
Jalal Sons,Sufi Badami Kofta 810G,https://jalalsons.com.pk/product/sufi-badami-kofta-810g-258459,"Rs 1,368",Frozen Foods
Jalal Sons,Kings Frank Furter 340Gm,https://jalalsons.com.pk/product/kings-frank-furter-340gm-178386,Rs 998,Frozen Foods
Jalal Sons,Sabroso Plain Paratha 5Pc,https://jalalsons.com.pk/product/sabroso-plain-paratha-5pc-225665,Rs 244,Frozen Foods
Jalal Sons,Dawn Shami Kabab 216GM,https://jalalsons.com.pk/product/dawn-shami-kabab-216gm-251976,Rs 428,Frozen Foods
Jalal Sons,Sufi Chicken Nuggets P/P 1Kg,https://jalalsons.com.pk/product/sufi-chicken-nuggets-p-p-1kg-258466,"Rs 1,118",Frozen Foods
Jalal Sons,K&N Fiery Fingers 780Gm,https://jalalsons.com.pk/product/kn-fiery-fingers-780gm-178248,"Rs 1,388",Frozen Foods
Jalal Sons,K&N Seekh Kabab 1080Gm,https://jalalsons.com.pk/product/kn-seekh-kabab-1080gm-178318,"Rs 2,124",Frozen Foods
Jalal Sons,Sufi Chicken Samosa 420Gm,https://jalalsons.com.pk/product/sufi-chicken-samosa-420gm-258473,Rs 928,Frozen Foods
Jalal Sons,K&N Chicken Shami 252Gm,https://jalalsons.com.pk/product/kn-chicken-shami-252gm-178224,Rs 498,Frozen Foods
Jalal Sons,K&N Frank Sausage 720Gm,https://jalalsons.com.pk/product/kn-frank-sausage-720gm-178253,"Rs 1,264",Frozen Foods
Jalal Sons,K&N Chapli Kabab 296Gm,https://jalalsons.com.pk/product/kn-chapli-kabab-296gm-178348,Rs 524,Frozen Foods
Jalal Sons,K&N Fun Nuggets 265Gm,https://jalalsons.com.pk/product/kn-fun-nuggets-265gm-178257,Rs 518,Frozen Foods
Jalal Sons,Dawn Chicken Nuggets 270GM,https://jalalsons.com.pk/product/dawn-chicken-nuggets-270gm-251974,Rs 498,Frozen Foods
Jalal Sons,Dawn Chicken Kofta 700GM,https://jalalsons.com.pk/product/dawn-chicken-kofta-700gm-251983,"Rs 1,178",Frozen Foods
Jalal Sons,K&N Seekh Kabab 540Gm,https://jalalsons.com.pk/product/kn-seekh-kabab-540gm-178322,"Rs 1,188",Frozen Foods
Jalal Sons,Mon Salwa Whole Wheat Paratha 20Pcs,https://jalalsons.com.pk/product/mon-salwa-whole-wheat-paratha-20pcs-178498,Rs 898,Frozen Foods
Jalal Sons,K&N Fun Nuggets 795Gm(795 G),https://jalalsons.com.pk/product/kn-fun-nuggets-795gm-178261,"Rs 1,198",Frozen Foods
Jalal Sons,K&N Croquettes 1KG(1 Kg),https://jalalsons.com.pk/product/kn-croquettes-1kg-178239,"Rs 1,384",Frozen Foods
Jalal Sons,K&N Haray Bharay Nuggets 1KG,https://jalalsons.com.pk/product/kn-haray-bharay-nuggets-1kg-178265,"Rs 1,344",Frozen Foods
Jalal Sons,MonSalwa Juicy Nuggets 20Pc,https://jalalsons.com.pk/product/monsalwa-juicy-nuggets-20pc-178501,Rs 498,Frozen Foods
Jalal Sons,OPA Super Chunky 1KG(1 Kg),https://jalalsons.com.pk/product/opa-super-chunky-1kg-178523,Rs 798,Frozen Foods
Jalal Sons,K&N Chicken Samosa 30Pcs,https://jalalsons.com.pk/product/kn-chicken-samosa-30pcs-178220,Rs 928,Frozen Foods
Jalal Sons,Opa Fries Chunky 1KG(1 Kg),https://jalalsons.com.pk/product/opa-fries-chunky-1kg-178504,Rs 794,Frozen Foods
Jalal Sons,Opa Fries Chunky 2KG(2 Kg),https://jalalsons.com.pk/product/opa-fries-chunky-2kg-178507,"Rs 1,544",Frozen Foods
Jalal Sons,Dawn Chapli Kabab 296GM,https://jalalsons.com.pk/product/dawn-chapli-kabab-296gm-251978,Rs 514,Frozen Foods
Jalal Sons,K&N Jumbo Frank Sausage Jalapeno,https://jalalsons.com.pk/product/kn-jumbo-frank-sausage-jalapeno-178270,"Rs 1,298",Frozen Foods
Jalal Sons,Opa Fries Original 1.8KG(2 Kg),https://jalalsons.com.pk/product/opa-fries-original-1-8kg-178515,"Rs 1,544",Frozen Foods
Jalal Sons,Opa Fries Crinkle 1KG(1 Kg),https://jalalsons.com.pk/product/opa-fries-crinkle-1kg-178509,Rs 794,Frozen Foods
Jalal Sons,Opa Fries Orignal 1KG(1 Kg),https://jalalsons.com.pk/product/opa-fries-orignal-1kg-178518,Rs 794,Frozen Foods
Jalal Sons,Menu Paratha Plain,https://jalalsons.com.pk/product/menu-paratha-plain-178403,Rs 244,Frozen Foods
Jalal Sons,Opa Fries Crinkle 2KG(2 Kg),https://jalalsons.com.pk/product/opa-fries-crinkle-2kg-178512,"Rs 1,544",Frozen Foods
Jalal Sons,Opa Fries Super Chunky 2KG,https://jalalsons.com.pk/product/opa-fries-super-chunky-2kg-178520,"Rs 1,544",Frozen Foods
Jalal Sons,K&N Jumbo Frank Sausage With Cheese And Onion,https://jalalsons.com.pk/product/kn-jumbo-frank-sausage-with-cheese-and-onion-178273,"Rs 1,298",Frozen Foods
Jalal Sons,Roll Patti,https://jalalsons.com.pk/product/roll-patti-178526,Rs 198,Frozen Foods
Jalal Sons,SABROSO NUGGETS 820gm,https://jalalsons.com.pk/product/sabroso-nuggets-820gm-178532,"Rs 1,048",Frozen Foods
Jalal Sons,SABROSO SEEKH KABAB 540GM,https://jalalsons.com.pk/product/sabroso-seekh-kabab-540gm-178534,"Rs 1,118",Frozen Foods
