store,category,name,price,product_link
al-fateh,Cheese,HAPPY COW CHEESE LOW FAT LIGHT 200 GM,"Rs.1,335",https://alfatah.pk/products/happy-cow-cheese-low-fat-light-200-gm
al-fateh,Cheese,ADAMS COTTAGE CHEESE LOW FAT 200 GM,Rs.530,https://alfatah.pk/products/adams-cottage-cheese-low-fat-200-gm
al-fateh,Cheese,HAPPY COW MOZZARELLA CHEESE 200 GM,"Rs.1,335",https://alfatah.pk/products/happy-cow-mozzarella-cheese-200-gm
al-fateh,Cheese,FF BURGER CHEESE SLICES 200GM,Rs.645,https://alfatah.pk/products/ff-burger-cheese-slices-200gm
al-fateh,Cheese,ADAMS SINLGE SLICE BURGER CHEESE 1 KG,"Rs.1,995",https://alfatah.pk/products/adams-sinlge-slice-burger-cheese-1-kg
al-fateh,Cheese,FRESH ST SHREDDED CHEDDAR CHEESE 200 GM,Rs.667Rs.745,https://alfatah.pk/products/fresh-st-shredded-cheddar-cheese-200-gm
al-fateh,Cheese,FF CHEDDAR CHEESE BLOCK 200GM,Rs.575,https://alfatah.pk/products/ff-cheddar-cheese-block-200gm
al-fateh,Cheese,HAPPY COW BURGER CHEESE SLICE 200 GM,"Rs.1,335",https://alfatah.pk/products/happy-cow-burger-cheese-slice-200-gm
al-fateh,Cheese,HAPPY COW CHEESE REGULER 24 SLICES 400 GM,"Rs.2,295",https://alfatah.pk/products/happy-cow-cheese-reguler-24-slices-400-gm
al-fateh,Cheese,HAPPY COW YELLOW CHEDDAR CATERING CHEESE 400GM,"Rs.2,295",https://alfatah.pk/products/happy-cow-yellow-cheddar-catering-cheese-400gm
al-fateh,Cheese,FF CREAM CHEESE FETA,Rs.895,https://alfatah.pk/products/ff-cream-cheese-feta
al-fateh,Cheese,FF MOZZARELLA CHEESE BLOCK 200GM,Rs.645,https://alfatah.pk/products/ff-mozzarella-cheese-block-200gm
al-fateh,Cheese,ADAMS TOAST SLICE 200GM,Rs.630,https://alfatah.pk/products/adams-toast-slice-200gm
al-fateh,Cheese,FF CHEDDAR CHEESE BLOCK 130GM,Rs.395,https://alfatah.pk/products/ff-cheddar-cheese-block-130gm
al-fateh,Cheese,OLIVE GROVE EXTRA VIRGAN RICH TASTING 375 GM,"Rs.1,495",https://alfatah.pk/products/olive-grove-extra-virgan-rich-tasting-375-gm
al-fateh,Cheese,FF BULK CHEESE DESI GHEE 900 GM,"Rs.4,495",https://alfatah.pk/products/ff-bulk-cheese-desi-ghee-900-gm
al-fateh,Cheese,ITALIANO POWDER PARMESAN CHEESE 80 GM,Rs.895,https://alfatah.pk/products/italiano-powder-parmesan-cheese-80-gm
al-fateh,Cheese,OLIVE GROVE LITE MILD TASTING 500 GM,"Rs.1,645",https://alfatah.pk/products/olive-grove-lite-mild-tasting-500-gm
al-fateh,Cheese,HAPPY COW CHEESE LOW FAT 8 PORTIONS 140 GM,Rs.985,https://alfatah.pk/products/happy-cow-cheese-low-fat-8-portions-140-gm
al-fateh,Cheese,FF MATURE CHEESE PARMESANO 50 GM,Rs.695,https://alfatah.pk/products/ff-mature-cheese-parmesano-50-gm
al-fateh,Cheese,HAPPY COW SANDWICH CHEESE 200 GM,"Rs.1,335",https://alfatah.pk/products/happy-cow-sandwich-cheese-200-gm
al-fateh,Cheese,FF BULK CHEESE DESI GHEE 450 GM,"Rs.2,295",https://alfatah.pk/products/ff-bulk-cheese-desi-ghee-450-gm
al-fateh,Cheese,FF CREAM CHEESE MASCARPONE,Rs.995,https://alfatah.pk/products/ff-cream-cheese-mascarpone
al-fateh,Cheese,ADAMS MOZZARELLA COW CHEESE 400 GM,"Rs.1,275",https://alfatah.pk/products/adams-mozzarella-cow-cheese-400-gm
al-fateh,Cheese,FF MOZZARELLA CHEESE BLOCK 130GM,Rs.425,https://alfatah.pk/products/ff-mozzarella-cheese-block-130gm
al-fateh,Cheese,HAPPY COW CREAM 8 PORTIONS 140 GM,Rs.965,https://alfatah.pk/products/happy-cow-cream-8-portions-140-gm
al-fateh,Cheese,ADAMS CHEDDAR CHEESE 907 GM,"Rs.1,795",https://alfatah.pk/products/adams-cheddar-cheese-907-gm
al-fateh,Cheese,OLIVE GROVE SPREAD CLASSIC MILD TASTING 375 GM,"Rs.1,445",https://alfatah.pk/products/olive-grove-spread-classic-mild-tasting-375-gm
al-fateh,Cheese,FF COTTAGE CHEESE HERB & PEPPER,"Rs.1,075",https://alfatah.pk/products/ff-cottage-cheese-herb-pepper
al-fateh,Cheese,FF CREAM CHEESE 200 GM,Rs.570,https://alfatah.pk/products/ff-cream-cheese-200-gm
al-fateh,Cheese,ADAMS CHEDDAR CHEESE 2 KG,"Rs.3,695",https://alfatah.pk/products/adams-cheddar-cheese-2-kg
al-fateh,Cheese,HAPPY COW TOAST CHEESE 200 GM,"Rs.1,335",https://alfatah.pk/products/happy-cow-toast-cheese-200-gm
al-fateh,Cheese,BILLYS CREAM CHEESE 200 GM,Rs.530,https://alfatah.pk/products/billys-cream-cheese-200-gm
al-fateh,Cheese,FF MOZZARELLA CHEESE BLOCK 400GM,"Rs.1,245",https://alfatah.pk/products/ff-mozzarella-cheese-block-400gm
al-fateh,Cheese,FF CHEDDAR CHEESE BLOCK 400GM,"Rs.1,095",https://alfatah.pk/products/ff-cheddar-cheese-block-400gm
al-fateh,Cheese,HAPPY COW CHEESE CATERING 48 SLICE 800 GM,"Rs.3,895",https://alfatah.pk/products/happy-cow-cheese-catering-48-slice-800-gm
al-fateh,Cheese,FF CREAM CHEESE DENSE,Rs.795,https://alfatah.pk/products/ff-cream-cheese-dense-200-gm
al-fateh,Cheese,FF CHEDDAR SLICES 1 KG,"Rs.1,895",https://alfatah.pk/products/ff-cheddar-slices-1-kg
al-fateh,Cheese,NATIONAL CUSTARD POWDER MANGO 120GM,Rs.120,https://alfatah.pk/products/national-custard-powder-mango-120gm
al-fateh,Cheese,ADAMS PIZZA CHEESE 2 KG,"Rs.3,995",https://alfatah.pk/products/adams-pizza-cheese-2-kg
al-fateh,Cheese,ADAMS MOZRAELLA CHEESE PC 2 KG,"Rs.4,745",https://alfatah.pk/products/adams-mozraella-cheese-pc-2-kg
al-fateh,Cheese,BILLYS COTTAGE CHEESE 200 GM,Rs.570,https://alfatah.pk/products/billys-cottage-cheese-200-gm
al-fateh,Cheese,ADAMS CHILLI CHEESE 200 GM,Rs.575,https://alfatah.pk/products/adams-chilli-cheese-200-gm
al-fateh,Cheese,FF MATURE CHEESE PARMESANO 200 GM,"Rs.2,450",https://alfatah.pk/products/ff-mature-cheese-parmesano-200-gm
al-fateh,Cheese,ALMARAI FETA CHEESE FULL CREAM 200 GM,"Rs.1,095",https://alfatah.pk/products/almarai-feta-cheese-full-cream-200-gm
al-fateh,Cheese,KRAFT CHEDDAR CHEESE 190 GM,"Rs.1,145",https://alfatah.pk/products/kraft-cheddar-cheese-190-gm
al-fateh,Cheese,ALMARAI CHEESE TRIANGLES 120GM BASIC,Rs.795,https://alfatah.pk/products/almarai-cheese-triangles-120gm-basic
al-fateh,Cheese,FF PIZZA CHEESE BLOCK 200GM,Rs.645,https://alfatah.pk/products/ff-pizza-cheese-block-200gm
al-fateh,Cheese,FF PIZZA CHEESEBLOCK400GM,"Rs.1,245",https://alfatah.pk/products/ff-pizza-cheese-block-400gm
al-fateh,Cheese,FF CHEDDAR CHEESE 1 KG,"Rs.1,945",https://alfatah.pk/products/ff-cheddar-cheese-1-kg
al-fateh,Cheese,VIKING DANISH WHITE FETA CHEESE 500 GM,"Rs.1,945",https://alfatah.pk/products/viking-danish-white-feta-cheese-500-gm
al-fateh,Cheese,FF FETA BOURSIN 200 GM,"Rs.1,260",https://alfatah.pk/products/ff-feta-boursin-200-gm
al-fateh,Cheese,PHILADELPHIA CHEES SPRAED ORIGINAL 180 GM,"Rs.1,895",https://alfatah.pk/products/philadelphia-chees-spraed-original-180-gm
al-fateh,Cheese,FF FETA CREAMY 200 GM,"Rs.1,135",https://alfatah.pk/products/ff-feta-creamy-200-gm
al-fateh,Cheese,HAPPY COW GOUDA CHEESE SLICE 150 GM,"Rs.1,045",https://alfatah.pk/products/happy-cow-gouda-cheese-slice-150-gm
al-fateh,Cheese,ZANETTI PARMIGIANO REGGIANO FOR MAGGI 150 GM,"Rs.2,995",https://alfatah.pk/products/zanetti-parmigiano-reggiano-for-maggi-150-gm
al-fateh,Cheese,FF PIZZA CHEESE BLOCK 130GM,Rs.445,https://alfatah.pk/products/ff-pizza-cheese-block-130gm
al-fateh,Cheese,FF CREAM CHEESE RICOTA,Rs.995,https://alfatah.pk/products/ff-cream-cheese-ricota
al-fateh,Cheese,HAPPY COW EMMENTAL CHEESE SLIC 150 GM,"Rs.1,045",https://alfatah.pk/products/happy-cow-emmental-cheese-slic-150-gm
al-fateh,Cheese,ALMARAI FETA CHEESE FULL CREAM 400 GM,"Rs.1,995",https://alfatah.pk/products/almarai-feta-cheese-full-cream-400-gm
al-fateh,Cheese,ALMARAI FETA CHEESE LOW FAT 200 GM,"Rs.1,295",https://alfatah.pk/products/almarai-feta-cheese-low-fat-200-gm
al-fateh,Cheese,HAPPY COW CREAM CHEESE NATURAL 150 GM,"Rs.1,385",https://alfatah.pk/products/happy-cow-cream-cheese-natural-150-gm
al-fateh,Cheese,CASTELLO DANABLU BLUE MOULD CHEESE 100GM,"Rs.1,045",https://alfatah.pk/products/castello-danablu-blue-mould-cheese-100gm
al-fateh,Cheese,PUCK TRIANGLES CHEESE PORTIONS 8 120G,Rs.895,https://alfatah.pk/products/puck-triangles-cheese-portions-8-120g
al-fateh,Cheese,PERMIZAN REGGION 150 GM PC,"Rs.3,195",https://alfatah.pk/products/permizan-reggion-150-gm-pc
al-fateh,Cheese,PUCK CHEESE STICKS PC,"Rs.1,995",https://alfatah.pk/products/puck-cheese-sticks-pc
al-fateh,Cheese,MONTE CHRISTO CHEDDAR CHEESE ORANGE 200 GM,"Rs.2,495",https://alfatah.pk/products/monte-christo-cheddar-cheese-orange-200-gm
al-fateh,Cheese,FF MOZARELLA CHEESE 2 KG,"Rs.4,645",https://alfatah.pk/products/ff-mozarella-cheese-2-kg
al-fateh,Cheese,FF MATURE CHEESE ENGLISH CHEDDAR 50 GM,Rs.645,https://alfatah.pk/products/ff-mature-cheese-english-cheddar-50-gm
al-fateh,Cheese,ITALIANO POWDER CHEDDAR CHEESE 75 GM,Rs.645,https://alfatah.pk/products/italiano-powder-cheddar-cheese-75-gm
al-fateh,Cheese,FF CHEDDAR CHEESE 2 KG,"Rs.3,675",https://alfatah.pk/products/ff-cheddar-cheese-2-kg
al-fateh,Cheese,ALMARAI FETA CHEESE LIGHT 400 GM,"Rs.2,595",https://alfatah.pk/products/almarai-feta-cheese-light-400-gm
al-fateh,Cheese,ILE PETIT BRIE CHEESE 125GM,"Rs.2,195",https://alfatah.pk/products/ile-petit-brie-cheese-125gm
al-fateh,Cheese,PUCK CUBE FETA CHEESE BOX 430 GM,"Rs.1,795",https://alfatah.pk/products/puck-cube-feta-cheese-box-430-gm
al-fateh,Cheese,PAYSAN BRETON LE BRIE 125GM,"Rs.1,695",https://alfatah.pk/products/paysan-breton-le-brie-125gm
al-fateh,Cheese,FF MATURE CHEESE GOUDA 50 GM,Rs.645,https://alfatah.pk/products/ff-mature-cheese-gouda-50-gm
al-fateh,Cheese,MONTE CHRISTO CHEDDAR CHEESE WHITE 200 GM,"Rs.2,495",https://alfatah.pk/products/monte-christo-cheddar-cheese-white-200-gm
al-fateh,Cheese,PHILADELPHIA LIGHT CHEESE SPREAD 180 GM,"Rs.1,895",https://alfatah.pk/products/philadelphia-light-cheese-spread-180-gm
al-fateh,Cheese,CASTELLO BRIE CHEESE NATURAL DANISH 125 GM,"Rs.1,295",https://alfatah.pk/products/castello-brie-cheese-natural-danish-125-gm
al-fateh,Cheese,FF MATURE CHEESE PEPPER JACK 50 GM,Rs.695,https://alfatah.pk/products/ff-mature-cheese-pepper-jack-50-gm
al-fateh,Cheese,BABY BEL MINI CHEESE 100 GM,"Rs.2,095",https://alfatah.pk/products/baby-bel-mini-cheese-100-gm
al-fateh,Cheese,FRICO SMOKED CHEESE 200 GM,"Rs.1,895",https://alfatah.pk/products/frico-smoked-cheese-200-gm
al-fateh,Cheese,ELLE & VIRE CREME DESSERT VANILLE BOURBON 100GM,Rs.895,https://alfatah.pk/products/elle-vire-creme-dessert-vanille-bourbon-100gm
al-fateh,Cheese,WYKE FARMS VINTAGE RESERVE CHEDDAR CHEESE 200 GM,"Rs.2,695",https://alfatah.pk/products/wyke-farms-vintage-reserve-cheddar-cheese-200-gm
al-fateh,Cheese,WYKE FARMS EXTRA MATURE CHEDDAR 200 GM,"Rs.2,795",https://alfatah.pk/products/wyke-farms-extra-mature-cheddar-200-gm
al-fateh,Cheese,ILE PETIT CAMEMBERT CHEESE 125GM,"Rs.2,195",https://alfatah.pk/products/ile-petit-camembert-cheese-125gm
al-fateh,Cheese,PAYSAN BRETON EMMENTAL 220 GM,"Rs.2,395",https://alfatah.pk/products/paysan-breton-emmental-220-gm
al-fateh,Cheese,FF MATURE CHEESE HERB GOUDA 50 GM,Rs.745,https://alfatah.pk/products/ff-mature-cheese-herb-gouda-50-gm
al-fateh,Cheese,PAYSAN BRETON LE CAMEMBERT 125GM,"Rs.1,695",https://alfatah.pk/products/paysan-breton-le-camembert-125gm
al-fateh,Cheese,FF MATURE CHEESE GOUDA 200 GM,"Rs.2,450",https://alfatah.pk/products/ff-mature-cheese-gouda-200-gm
al-fateh,Cheese,WYKE FARMS MATURE & CREAMY CHEDDAR 200 GM,"Rs.2,795",https://alfatah.pk/products/wyke-farms-mature-creamy-cheddar-200-gm
al-fateh,Cheese,PUCK FETA CUBE GARLIC & PARSELY 200GM,"Rs.1,795",https://alfatah.pk/products/puck-feta-cube-garlic-parsely-200gm
al-fateh,Cheese,WYKE FARMS RED LEICESTER CHEESE 200 GM,"Rs.2,995",https://alfatah.pk/products/wyke-farms-red-leicester-cheese-200-gm
al-fateh,Cheese,FF MATURE CHEESE PEPPER JACK 200 GM,"Rs.2,450",https://alfatah.pk/products/ff-mature-cheese-pepper-jack-200-gm
al-fateh,Cheese,WYKE FARMS MILD AND MELLOWS CHEDDAR 200 GM,"Rs.2,695",https://alfatah.pk/products/wyke-farms-mild-and-mellows-cheddar-200-gm
al-fateh,Cheese,PRESIDENT NATURAL SHREDDED CHEDDAR CHEESE 200G,"Rs.2,195",https://alfatah.pk/products/president-natural-shredded-cheddar-cheese-200g
al-fateh,Cheese,KERRY GOLD MATURE CHEDDER 200GM,"Rs.2,895",https://alfatah.pk/products/kerry-gold-mature-chedder-200gm
al-fateh,Cheese,FF MATURE CHEESE MONTERY JACK 50 GM,Rs.695,https://alfatah.pk/products/ff-mature-cheese-montery-jack-50-gm
al-fateh,Cheese,FRICO GOUDA MILD CHEESE 295 GM,"Rs.3,195",https://alfatah.pk/products/frico-gouda-mild-cheese-295-gm
al-fateh,Cheese,FRICO EDAM CUT CHEESE HOLLAND PC 235 GM,"Rs.2,295",https://alfatah.pk/products/frico-edam-cut-cheese-holland-pc-235-gm
al-fateh,Cheese,PRESIDENT SANDWICH WITH CHEDDAR 10 SLICES,"Rs.1,795",https://alfatah.pk/products/president-sandwich-with-cheddar-10-slices
al-fateh,Cheese,PRESIDENT NATURAL SHREDDED MOZZARELLA CHEESE 200G,"Rs.2,195",https://alfatah.pk/products/president-natural-shredded-mozzarella-cheese-200g
al-fateh,Cheese,FF MATURE CHEESE ENGLISH CHEDDAR 200 GM,"Rs.2,450",https://alfatah.pk/products/ff-mature-cheese-english-cheddar-200-gm
al-fateh,Cheese,PRESIDENT CREAM CHEESE 180G,"Rs.1,695",https://alfatah.pk/products/president-cream-cheese-180g
al-fateh,Cheese,FRICO CHEESE SLICES ORIGINAL GOUDA MILD 150 GM,"Rs.1,895",https://alfatah.pk/products/frico-cheese-slices-original-gouda-mild-150-gm
al-fateh,Cheese,FF MATURE CHEESE MONTERY JACK 200 GM,"Rs.2,450",https://alfatah.pk/products/ff-mature-cheese-montery-jack-200-gm
al-fateh,Cheese,PRESIDENT LIGHT & TASTY 10 SLICE 200G,"Rs.1,795",https://alfatah.pk/products/president-light-tasty-10-slice-200g
al-fateh,Cheese,PRESIDENT BURGER WITH CHEDDAR 10 SLICES 200 GM,"Rs.1,695",https://alfatah.pk/products/president-burger-with-cheddar-10-slices-200-gm
al-fateh,Cheese,PHILADELPHIA ORIGINAL CHEESE SPREAD LIGHT 280 GM,"Rs.2,795",https://alfatah.pk/products/philadelphia-original-cheese-spread-light-280-gm
al-fateh,Cheese,KERRY GOLD RED CHEDDAR CHEESE 200GM,"Rs.2,895",https://alfatah.pk/products/kerry-gold-red-cheddar-cheese-200gm
al-fateh,Cheese,FF MATURE CHEESE HERB GOUDA 200 GM,"Rs.2,450",https://alfatah.pk/products/ff-mature-cheese-herb-gouda-200-gm
al-fateh,Cheese,FRICO CHEESE SLICES ORIGINAL MASDAM 150 GM,"Rs.1,895",https://alfatah.pk/products/frico-cheese-slices-original-masdam-150-gm
al-fateh,Cheese,FRICO CHEVRETTE MILD CHEESE 150 GM,"Rs.2,395",https://alfatah.pk/products/frico-chevrette-mild-cheese-150-gm
al-fateh,Cheese,PRESIDENT GOUDA SHEESE SLICE 150G,"Rs.2,295",https://alfatah.pk/products/president-gouda-sheese-slice-150g
al-fateh,Cheese,PRESIDENT NATURAL 4 CHEESE 200G,"Rs.2,195",https://alfatah.pk/products/president-natural-4-cheese-200g
al-fateh,Cheese,FRICO CHEESE SLICES LITE 150 GM,"Rs.1,895",https://alfatah.pk/products/frico-cheese-slices-lite-150-gm
al-fateh,Cheese,PRESIDENT EDAM CHEESE SLICES 150G,"Rs.2,295",https://alfatah.pk/products/president-edam-cheese-slices-150g
al-fateh,Cheese,PRESIDENT LIGHT CHEESE SLICES 150G,"Rs.2,295",https://alfatah.pk/products/president-light-cheese-slices-150g
al-fateh,Cheese,PRESIDENT BATONNETS D EMMENTAL CROQUER 144G,"Rs.2,195",https://alfatah.pk/products/president-batonnets-d-emmental-croquer-144g
al-fateh,Cheese,PRESIDENT TENDRE & FRUITE CHEESE 220G,"Rs.2,295",https://alfatah.pk/products/president-tendre-fruite-cheese-220g
al-fateh,Margarine,BLUE BAND MARGARINE SPREAD 235 GM,Rs.495,https://alfatah.pk/products/blue-band-margarine-spread-235-gm
al-fateh,Margarine,BLUE BAND MARGARINE SPREAD 180 GM,Rs.350,https://alfatah.pk/products/blue-band-margarine-spread-180-gm
al-fateh,Margarine,BLUE BAND MARGARINE SPREAD 25 GM,Rs.50,https://alfatah.pk/products/blue-band-margarine-spread-25-gm
al-fateh,Margarine,BLUE BAND MARGRINE 90 GM,Rs.190,https://alfatah.pk/products/blue-band-margrine-90-gm
al-fateh,Margarine,BLUE BAND MARGARINE 50 GM,Rs.95,https://alfatah.pk/products/blue-band-margarine-50-gm
al-fateh,Margarine,BLUE BAND MARGARINE SPREAD 475 GM,Rs.850,https://alfatah.pk/products/blue-band-margarine-spread-475-gm
al-fateh,Margarine,BLUE BAND REGULAR MARGARINE 700 GM,"Rs.1,195",https://alfatah.pk/products/blue-band-regular-margarine-700-gm
al-fateh,Margarine,FLORA ORIGINAL MARGARINE 250 GM,Rs.675,https://alfatah.pk/products/flora-original-margarine-250-gm
al-fateh,Margarine,FLORA ORIGINAL MARGARINE 500 GM,"Rs.1,145",https://alfatah.pk/products/flora-original-margarine-500-gm
al-fateh,Margarine,MEADOWLEA SPREAD ORIGINAL 500 GM,"Rs.1,445",https://alfatah.pk/products/meadowlea-spread-original-500-gm
al-fateh,Margarine,MUMTAZ TABLE MARGARINE 200 GM,Rs.355,https://alfatah.pk/products/mumtaz-table-margarine-200-gm
al-fateh,Margarine,MUMTAZ TABLE MARGARINE 500 GM,Rs.795,https://alfatah.pk/products/mumtaz-table-margarine-500-gm
al-fateh,Margarine,OLIVE GROVE EXTRA VIRGAN RICH TASTING 375 GM,"Rs.1,495",https://alfatah.pk/products/olive-grove-extra-virgan-rich-tasting-375-gm
al-fateh,Margarine,OLIVE GROVE SPREAD CLASSIC MILD TASTING 375 GM,"Rs.1,445",https://alfatah.pk/products/olive-grove-spread-classic-mild-tasting-375-gm
al-fateh,Butter,LURPAK BUTTER MINI PC 10 GM,Rs.60,https://alfatah.pk/products/lurpak-butter-mini-pc-10-gm
al-fateh,Butter,NURPUR BUTTER 200 GM,Rs.795,https://alfatah.pk/products/nurpur-butter-200-gm
al-fateh,Butter,NURPUR BUTTER 100 GM,Rs.415,https://alfatah.pk/products/nurpur-butter-100-gm
al-fateh,Butter,NURPUR BUTTER UNSALTED 200GM,Rs.795,https://alfatah.pk/products/nurpur-butter-unsalted-200gm
al-fateh,Butter,ADAMS BUTTER 200 GM,Rs.645,https://alfatah.pk/products/adams-butter-200-gm
al-fateh,Butter,NURPUR BUTTER 50 GM,Rs.260,https://alfatah.pk/products/nurpur-butter-50-gm
al-fateh,Butter,PREMA PURE BUTTER 190GM,Rs.599,https://alfatah.pk/products/prema-pure-butter-190gm
al-fateh,Butter,NESTLE MILKPAK BUTTER SALTED 100GM,Rs.350,https://alfatah.pk/products/nestle-milkpak-butter-100gm
al-fateh,Butter,NURPUR BUTTER 10GM,Rs.70,https://alfatah.pk/products/nurpur-butter-10gm
al-fateh,Butter,ADAMS UNSALTED WHITE BUTTER 200 GM,Rs.645,https://alfatah.pk/products/adams-unsalted-white-butter-200-gm
al-fateh,Butter,ADAMS BUTTER 100 GM,Rs.345,https://alfatah.pk/products/adams-butter-100-gm
al-fateh,Butter,FF UN-SALTED BUTTER 250 GM,Rs.895,https://alfatah.pk/products/ff-un-salted-butter-250-gm
al-fateh,Butter,LURPAK BUTTER SLIGHTLY SALTED 200 GM,"Rs.1,245",https://alfatah.pk/products/lurpak-butter-slightly-salted-200-gm
al-fateh,Butter,FF UN-SALTED BUTTER 100 GM,Rs.399,https://alfatah.pk/products/ff-un-salted-butter-100-gm
al-fateh,Butter,LURPAK BUTTER SPREADABLE SLIGHTLY SALTED 250 GM,"Rs.1,420",https://alfatah.pk/products/lurpak-butter-spreadable-slightly-salted-250-gm
al-fateh,Butter,ADAMS SALTED BUTTER 50GM,Rs.205,https://alfatah.pk/products/adams-salted-butter-50gm
al-fateh,Butter,FF UN-SALTED BUTTER 500 GM,"Rs.1,490",https://alfatah.pk/products/ff-un-salted-butter-500-gm
al-fateh,Butter,FF UN-SALTED BUTTER 1000 GM,"Rs.2,990",https://alfatah.pk/products/ff-un-salted-butter-1000-gm
al-fateh,Butter,LURPAK BUTTER UNSALTED 200 GM,"Rs.1,245",https://alfatah.pk/products/lurpak-butter-unsalted-200-gm
al-fateh,Butter,LURPAK BUTTER SPREADABLE UNSALTED 250 GM,"Rs.1,420",https://alfatah.pk/products/lurpak-butter-spreadable-unsalted-250-gm
al-fateh,Butter,FF SALTED BUTTER 250 GM,Rs.895,https://alfatah.pk/products/ff-salted-butter-250-gm
al-fateh,Butter,NURPUR BUTTER SLIGHTLY SALTED 200GM,Rs.795,https://alfatah.pk/products/nurpur-butter-slightly-salted-200gm
al-fateh,Butter,ADAMS BUTTER 1 KG,"Rs.2,875",https://alfatah.pk/products/adams-butter-1-kg
al-fateh,Butter,FF SALTED BUTTER 100 GM,Rs.399,https://alfatah.pk/products/ff-salted-butter-100-gm
al-fateh,Butter,FF SALTED BUTTER 8 GM,Rs.55,https://alfatah.pk/products/ff-salted-butter-8-gm
al-fateh,Butter,LURPAK BUTTER SIGHTLY SALTED 100 GM,Rs.665,https://alfatah.pk/products/lurpak-butter-sightly-salted-100-gm
al-fateh,Butter,LURPAK BUTTER SLIGHTLY SALTED 500 GM,"Rs.2,625",https://alfatah.pk/products/lurpak-butter-slightly-salted-500-gm
al-fateh,Butter,LURPAK BUTTER LIGHTER SPREADABLE 250 GM,"Rs.1,420",https://alfatah.pk/products/lurpak-butter-lighter-spreadable-250-gm
al-fateh,Butter,LURPAK BUTTER UNSALTED 400 GM,"Rs.2,395",https://alfatah.pk/products/lurpak-butter-unsalted-400-gm
al-fateh,Butter,FF SALTED BUTTER 500 GM,"Rs.1,490",https://alfatah.pk/products/ff-salted-butter-500-gm
al-fateh,Butter,NESTLE MILKPAK BUTTER SALTED 200GM,Rs.660,https://alfatah.pk/products/nestle-milkpak-butter-200gm
al-fateh,Butter,BUTTER STICK ON MEDIUM SIZE NAPKIN 16 PCS,Rs.305,https://alfatah.pk/products/butter-fly-sanitary-pads-long-16-pcs
al-fateh,Butter,FF SALTED BUTTER 1000 GM,"Rs.2,990",https://alfatah.pk/products/ff-salted-butter-1000-gm
al-fateh,Butter,NESTLE MILK PAK DAIRY BUTTER UNSALTED 200 GM,Rs.660,https://alfatah.pk/products/nestle-milk-pak-dairy-butter-200-g
al-fateh,Butter,FRESH ST BUTTER SALTED 200GM,Rs.657Rs.695,https://alfatah.pk/products/fresh-st-butter-salted-200gm
al-fateh,Butter,FRESH ST BUTTER SALTED 80 GM,Rs.487Rs.545,https://alfatah.pk/products/fresh-st-butter-salted-08-gm
al-fateh,Butter,FRESH ST BUTTER UNSALTED 200 GM,Rs.623Rs.695,https://alfatah.pk/products/fresh-st-australian-unsalted-butter-200gm
al-fateh,Butter,FRESH ST BUTTER SALTED 100GM,Rs.327Rs.365,https://alfatah.pk/products/fresh-st-butter-salted-100gm
al-fateh,Butter,FRESH ST BUTTER UNSALTED 100 GM,Rs.293Rs.365,https://alfatah.pk/products/fresh-st-australian-unsalted-butter-100gm
al-fateh,Butter,LURPAK OLIVE OIL LIGHTER BUTTER 250GM BASIC,"Rs.1,420",https://alfatah.pk/products/lurpak-olive-oil-lighter-butter-250gm-basic
al-fateh,Butter,FRESH ST BUTTER GARLIC & HERB 100GM,"Rs.1,265Rs.1,395",https://alfatah.pk/products/fresh-st-butter-garlic-herb-100gm
al-fateh,Butter,FRESH ST AUSTRALIAN UNSALTED BUTTER 10PCS 80 GM,Rs.487Rs.545,https://alfatah.pk/products/fresh-st-australian-unsalted-butter-10pcs-100gm
al-fateh,Butter,FF SALTED BUTTER 8 GM (10 PCS),Rs.520,https://alfatah.pk/products/ff-salted-butter-8-gm-10-pcs
al-fateh,Butter,FF SALTED BUTTER 8 GM (20 PCS),"Rs.1,020",https://alfatah.pk/products/ff-salted-butter-8-gm-20-pcs
al-fateh,Butter,PAM SPRAY NON STICK BUTTER BEURRE DANGER 141 GM,"Rs.1,595",https://alfatah.pk/products/pam-spray-non-stick-butter-beurre-danger-141-gm
al-fateh,Yogurt,NESTLE ORIGINAL YOGURT SWEET & TASTE 400 GM,Rs.265,https://alfatah.pk/products/nestle-original-yogurt-sweet-taste-400-gm
al-fateh,Yogurt,PREMA NATURAL YOGURT 375 GM,Rs.230,https://alfatah.pk/products/prema-natural-yogurt-400-gm
al-fateh,Yogurt,PREMA MANGO YOGURT 80 GM,Rs.100,https://alfatah.pk/products/prema-mango-yogurt-80-gm
al-fateh,Yogurt,PREMA YOGURT CHUNKY STRAWBERRY 90 GM,Rs.115,https://alfatah.pk/products/prema-yogurt-chunky-strawberry-90-gm
al-fateh,Yogurt,PREMA YOGURT CHUNKY BLUEBERRY 90 GM,Rs.115,https://alfatah.pk/products/prema-yogurt-chunky-blueberry-90-gm
al-fateh,Yogurt,PREMA PURE YOGURT POUCH 450 GM,Rs.195,https://alfatah.pk/products/prema-pure-yogurt-pouch-500-gm
al-fateh,Yogurt,NESTLE YOGURT UNSWEETENED 400GM,Rs.255,https://alfatah.pk/products/nestle-yogurt-unsweetened-400gm
al-fateh,Yogurt,PREMA STRAWBERRY LABAN 180ML,Rs.125,https://alfatah.pk/products/prema-strawberry-laban-180ml
al-fateh,Yogurt,PREMA LOW FAT YOGURT 400 GM PC,Rs.235,https://alfatah.pk/products/prema-low-fat-yogurt-400-gm-pc
